CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
161	7735	26	0.9715	-2.007
1599	3743	26	0.8424	109.049
874	10403	26	0.8991	162.065
10403	10842	26	0.9309	-121.039
3199	11480	26	0.9345	-116.052
171	3530	26	0.9848	0.000
207	2252	26	0.8536	-15.999
1511	3435	26	0.8942	-16.985
1653	6983	26	0.909	-42.013
7735	10733	26	0.876	-162.060
1111	2811	26	0.8526	16.003
93	916	26	0.9211	128.071
5	3530	26	0.9241	-0.982
10316	10779	26	0.9328	-13.982
916	10363	26	0.8745	-128.071
2811	10813	26	0.9766	-16.003
3199	4790	26	0.9664	-116.048
171	2252	26	0.9639	-15.999
99	10779	26	0.9556	-135.011
79	3530	26	0.9638	18.010
24	1653	26	0.8591	42.013
313	561	26	0.8537	162.051
171	2090	26	0.9255	0.000
377	916	26	0.844	128.071
1715	2716	26	0.8783	132.051
7256	10368	26	0.9319	-91.020
362	2960	26	0.9007	108.115
406	10031	26	0.8662	-62.002
3435	6241	26	0.8799	-115.051
1111	11120	26	0.8698	-15.999
85	4775	26	0.9384	46.003
143	3199	26	0.8545	0.000
21	2252	26	0.9143	2.012
730	1996	26	0.8716	-33.032
9	7817	26	0.888	41.026
760	11294	26	0.9009	-2.050
1836	2294	26	0.9445	-470.144
355	10403	26	0.8756	-162.051
2234	3310	26	0.8688	-30.005
9	1599	26	0.8424	-125.043
377	1653	26	0.9099	15.999
4186	10551	26	0.9874	-150.057
1558	2127	26	0.9198	-146.052
2127	11480	26	0.9206	30.000
1437	7983	26	0.8415	15.999
1466	2960	26	0.9198	78.101
3435	10779	26	0.8915	2.017
21	79	26	0.9498	0.000
79	10344	26	0.8474	-143.063
83	3416	26	0.986	0.000
3081	6983	26	0.8891	-42.013
3286	4796	26	0.8855	46.990
10031	10779	26	0.9297	-13.987
3192	11187	26	0.8764	58.012
406	7817	26	0.86	100.049
378	1057	26	0.9513	30.009
2279	10813	26	0.954	-30.009
3108	6983	26	0.9166	-41.031
2	8	26	0.9499	-146.052
377	1996	26	0.8466	14.993
54	3081	26	0.9736	-192.060
2294	11037	26	0.9849	0.000
79	86	26	0.9391	18.992
349	1036	26	0.9019	30.009
2392	4566	26	0.9151	-30.014
2090	2252	26	0.8887	-15.999
2294	2392	26	0.9049	16.003
28	404	26	0.8471	-162.056
10436	11448	26	0.858	14.001
349	3530	26	0.8529	132.041
1382	11151	26	0.8941	-0.019
1996	10344	26	0.8906	31.011
85	4710	26	0.9126	-178.054
1599	7817	26	0.9008	166.070
2	10895	26	0.8639	-278.108
3199	10622	26	0.8753	0.000
6	1996	26	0.9202	173.020
10530	11279	26	0.8426	-11.999
378	968	26	0.9865	0.000
1111	2304	26	0.8582	-15.989
79	2090	26	0.9036	18.010
2090	3530	26	0.9168	0.000
7817	10555	26	0.9388	-132.042
1558	11480	26	0.9278	-116.052
1026	7366	26	0.8795	42.013
28	4186	26	0.9497	149.046
429	482	26	0.9895	0.000
10318	10895	26	0.8574	-132.051
1721	11279	26	0.9591	-0.010
3192	10813	26	0.8706	100.049
54	10318	26	0.9604	-192.065
5	171	26	0.9448	-0.982
7937	10787	26	0.9284	-0.010
10377	10868	26	0.8557	15.975
86	3530	26	0.9411	-0.982
8	1653	26	0.8862	0.000
6244	10813	26	0.9183	1.001
968	10377	26	0.9269	0.000
227	11279	26	0.9161	-162.060
561	10377	26	0.9145	308.113
28	10551	26	0.9499	-1.011
406	4796	26	0.8603	-15.012
406	3108	26	0.8646	-46.003
1466	2127	26	0.861	-120.038
482	10377	26	0.89	-15.994
1715	11279	26	0.9732	-42.008
5047	6055	26	0.8442	-190.039
1304	10357	26	0.8813	162.051
760	4096	26	0.9463	-2.031
8	3108	26	0.9802	-0.982
2127	2485	26	0.8892	-102.037
1466	3199	26	0.8791	26.015
730	1653	26	0.8576	-32.026
86	2090	26	0.8905	-0.982
1041	3002	26	0.9681	-30.009
1715	2279	26	0.8414	-58.021
244	7817	26	0.891	-1.978
5	223	26	0.9553	-2.007
2252	3530	26	0.9544	15.999
1599	10357	26	0.8773	-40.006
3199	7256	26	0.9177	-26.015
1599	7735	26	0.8586	162.041
1558	3416	26	0.9517	14.993
244	10031	26	0.8883	-164.029
238	3435	26	0.9454	-162.041
1558	4790	26	0.9657	-116.048
1026	4931	26	0.8551	-104.049
10642	11183	26	0.8549	80.012
1111	5047	26	0.8832	30.009
10868	11183	26	0.8851	80.031
1664	3002	26	0.8711	-162.056
3419	7568	26	0.9252	-148.088
3108	10318	26	0.9826	0.977
2516	3310	26	0.8577	116.048
81	85	26	0.9293	-91.015
2304	10813	26	0.962	15.989
2	10530	26	0.8964	-294.097
1466	10622	26	0.8643	26.015
2304	11120	26	0.9044	-0.010
4931	11396	26	0.8467	-0.010
2127	3318	26	0.8826	-40.016
8	3081	26	0.9759	0.000
3002	10530	26	0.8582	-15.999
482	1057	26	0.929	14.016
1715	11230	26	0.8996	-88.031
161	11396	26	0.8828	-129.076
1664	2716	26	0.9294	-15.994
8	10318	26	0.9702	-0.005
4790	7256	26	0.9067	90.033
1437	10031	26	0.9307	15.017
10357	10586	26	0.9146	-162.060
3002	3419	26	0.9634	131.098
85	3419	26	0.941	-29.976
4710	7727	26	0.8923	46.990
3286	7817	26	0.8653	162.051
9	355	26	0.9516	30.009
2580	11448	26	0.952	0.005
85	7568	26	0.8829	-178.064
3081	3108	26	0.9905	-0.982
2	1437	26	0.9478	-178.049
1511	2127	26	0.888	-15.989
3081	10318	26	0.9902	-0.005
29	60	26	0.9084	-30.009
24	6983	26	0.9645	0.000
460	6241	26	0.895	-15.989
161	10733	26	0.8992	-164.067
8	54	26	0.9195	192.060
1715	10530	26	0.8488	-30.009
99	2127	26	0.9089	-136.032
83	1122	26	0.9111	1.001
9	161	26	0.8629	39.005
1599	4931	26	0.8998	34.981
4796	7817	26	0.9149	115.061
2279	11120	26	0.8874	-46.008
561	968	26	0.8731	308.113
99	3318	26	0.9509	-176.047
2392	3521	26	0.926	15.989
8	1996	26	0.8656	-1.006
10813	11120	26	0.9191	-15.999
1599	11396	26	0.8462	34.972
362	1466	26	0.9793	30.014
1437	10779	26	0.9179	1.030
2716	11279	26	0.9022	-174.059
1721	10502	26	0.8777	-30.029
2127	10779	26	0.9169	1.020
1122	2127	26	0.8696	-162.046
404	11151	26	0.9182	15.999
1437	2127	26	0.8698	0.010
1715	10502	26	0.8754	-72.027
7735	10436	26	0.8636	4.009
1715	7727	26	0.9557	15.999
378	429	26	0.9722	15.994
378	9531	26	0.8422	-147.073
2516	11230	26	0.9801	-46.032
2	10316	26	0.9504	-163.038
1599	10733	26	0.9309	-0.019
161	1026	26	0.8812	-25.018
86	171	26	0.9694	-0.982
1836	11037	26	0.953	-470.144
86	223	26	0.9217	-2.007
4096	5047	26	0.8452	-30.019
1437	3435	26	0.9124	-0.987
4931	7366	26	0.8749	146.062
3192	6244	26	0.8559	99.048
3002	4710	26	0.9599	-16.981
143	10622	26	0.9916	0.000
1664	3419	26	0.9127	-30.958
161	1599	26	0.9572	-164.048
21	3530	26	0.9117	18.010
3435	7983	26	0.9417	16.985
10403	10571	26	0.8972	-91.020
143	1466	26	0.8468	-26.015
232	561	26	0.9313	336.101
3966	11230	26	0.9223	-161.078
561	1057	26	0.8913	338.122
24	3081	26	0.9023	42.013
3419	7727	26	0.8734	-101.088
2127	10622	26	0.8586	146.052
3286	10031	26	0.9015	0.000
28	10318	26	0.8867	-0.005
1057	10377	26	0.9199	-30.009
3002	7568	26	0.9228	-16.990
1664	4710	26	0.9086	-179.036
171	1077	26	0.8588	0.982
2811	6244	26	0.8973	-17.005
79	171	26	0.9829	18.010
2294	9531	26	0.9867	0.000
1437	3286	26	0.9252	15.017
2716	10530	26	0.8559	-162.060
6	1653	26	0.8805	174.026
1836	9531	26	0.9249	-470.144
2392	9531	26	0.8672	-16.003
1653	10895	26	0.8437	-132.056
79	2252	26	0.963	2.012
1653	1996	26	0.9327	-1.006
2351	10779	26	0.975	-16.018
1304	10586	26	0.9824	-0.010
874	10502	26	0.8499	0.000
99	4234	26	0.9885	-1.001
1041	11187	26	0.9652	-146.067
2127	3435	26	0.9628	-0.996
1511	4842	26	0.9194	30.014
2294	3200	26	0.978	-30.009
1026	3743	26	0.8867	-29.981
6983	10318	26	0.8854	42.008
227	10403	26	0.8953	-30.014
1715	1721	26	0.9453	-41.999
1026	1599	26	0.8888	-139.030
378	10377	26	0.9416	0.000
21	171	26	0.9335	18.010
3200	9531	26	0.9594	30.009
1664	7727	26	0.9064	-132.046
377	3286	26	0.8623	-0.982
4790	11480	26	0.9454	-0.005
29	1036	26	0.8438	41.026
1558	10622	26	0.8516	0.000
4096	11294	26	0.88	-0.019
171	207	26	0.8763	0.000
10502	10530	26	0.8717	42.018
28	11151	26	0.9419	-146.057
3200	4566	26	0.9458	15.999
8	24	26	0.9421	-42.013
2279	2304	26	0.9707	-45.999
2127	7983	26	0.9506	15.989
10316	10530	26	0.8619	-131.060
429	1057	26	0.9331	14.016
10344	10642	26	0.8409	1.035
874	1715	26	0.8586	72.027
3002	7727	26	0.883	30.009
3310	3966	26	0.9092	-1.001
3743	7366	26	0.8967	71.994
5047	10813	26	0.9572	-30.009
5	2090	26	0.8808	-0.982
85	1664	26	0.9276	0.982
429	968	26	0.9737	-15.994
874	11279	26	0.8747	30.019
6	730	26	0.925	206.052
238	1437	26	0.9443	-161.055
1111	10813	26	0.861	0.000
86	2252	26	0.8697	-16.981
10031	10787	26	0.8952	-41.036
207	3530	26	0.8812	0.000
21	2090	26	0.871	18.010
5	86	26	0.9402	0.000
378	561	26	0.8786	-308.113
406	3286	26	0.926	-62.002
2127	3199	26	0.9211	146.052
3200	11037	26	0.9634	30.009
227	1721	26	0.9303	-162.051
161	3743	26	0.8772	-54.999
4931	10733	26	0.855	-35.001
171	349	26	0.8574	-132.041
238	2127	26	0.8832	-161.045
8	10895	26	0.9007	-132.056
8	6983	26	0.943	-42.013
429	10377	26	0.8789	-15.994
4710	7568	26	0.957	-0.010
1721	2716	26	0.8807	174.050
3435	4234	26	0.9405	136.027
238	7983	26	0.8807	-145.056
3081	10895	26	0.8543	-132.056
7817	10031	26	0.929	-162.051
2516	3966	26	0.9447	115.047
3419	4710	26	0.9638	-148.078
93	377	26	0.9424	0.000
85	3002	26	0.8879	-161.074
3002	11187	26	0.9666	-116.057
2127	4790	26	0.9303	30.005
9531	11037	26	0.9683	0.000
10403	10502	26	0.8969	-162.065
85	7727	26	0.8665	-131.064
1558	7256	26	0.9172	-26.015
9	10555	26	0.8832	-91.015
81	6502	26	0.92	14.011
874	1721	26	0.8659	30.029
24	3108	26	0.9156	41.031
1558	3199	26	0.9872	0.000
10571	10842	26	0.9067	-30.019
143	2127	26	0.8418	-146.052
1111	6244	26	0.9132	-1.001
968	1057	26	0.95	30.009
1599	7366	26	0.8857	181.043
2127	6241	26	0.8726	-116.048
10642	10868	26	0.9078	-0.019
83	1437	26	0.8407	-161.055
2234	3743	26	0.8672	102.032
3318	10779	26	0.9255	41.036
7568	7727	26	0.8692	47.000
24	10318	26	0.8996	42.008
378	482	26	0.9789	15.994
1077	3530	26	0.8753	-0.982
780	10403	26	0.8447	-2.017
10555	10571	26	0.8597	-132.046
4822	10551	26	0.9429	0.972
482	968	26	0.9757	-15.994
4796	10031	26	0.8984	-46.990
9	10787	26	0.9236	-162.060
1511	7983	26	0.9369	0.000
618	994	27	0.6707	15.002
10721	14039	27	0.8196	-64.521
753	1176	27	0.7375	21.004
994	10721	27	0.7076	-2.491
994	1035	27	0.7827	7.008
994	2833	27	0.6507	-1.001
1035	1176	27	0.6996	6.002
618	1035	27	0.7385	22.010
2799	4667	27	0.6443	6.505
753	1035	27	0.6513	15.002
2417	2833	27	0.7239	21.507
10384	10721	27	0.6501	88.026
1035	2833	27	0.7112	-8.009
2799	10384	27	0.684	0.005
994	14039	27	0.6736	-67.012
1936	4153	29	0.8803	306.259
2487	3226	29	0.8827	52.034
1690	1936	29	0.9167	-2.017
1936	3226	29	0.8858	358.293
3226	4025	29	0.903	-5.959
1936	2487	29	0.834	306.259
1936	4957	29	0.8653	372.304
1936	4025	29	0.8488	352.334
3437	4153	29	0.9467	14.016
4153	4957	29	0.9115	66.045
1690	3226	29	0.9296	356.276
489	1936	29	0.9089	30.009
2487	3437	29	0.9125	-14.016
1936	3937	29	0.7862	-30.009
4025	4153	29	0.9325	-46.075
1690	4025	29	0.9065	350.318
2487	4153	29	0.9357	0.000
3226	4957	29	0.9392	14.011
489	3937	29	0.861	0.000
4025	4957	29	0.9064	19.970
3437	7488	29	1.0	0.000
2487	7488	29	0.9125	-14.016
3226	4153	29	0.9128	-52.034
489	2675	29	0.8024	-11.965
1690	2487	29	0.9099	304.242
1690	4957	29	0.9121	370.287
2487	4025	29	0.9173	46.075
1690	4153	29	0.9488	304.242
2487	4957	29	0.8849	66.045
4153	7488	29	0.9467	-14.016
2409	3295	30	0.7886	-130.044
3295	6419	30	0.8755	-130.039
2409	6419	30	0.7948	-260.083
379	11148	31	0.8557	-76.003
13	326	31	0.8595	0.000
1032	2588	31	0.8998	-63.990
2633	10354	31	0.8559	48.039
1032	11148	31	0.8969	-33.990
412	685	31	0.8608	70.049
2067	4102	31	0.8497	-84.041
2741	3074	31	0.8713	42.013
166	326	31	0.9354	75.994
685	2741	31	0.8886	84.050
2588	10420	31	0.8624	105.989
1031	3788	31	0.8417	-87.993
10420	11148	31	0.9023	-75.989
166	350	31	0.8798	160.053
1912	6179	31	0.9076	41.036
762	1031	31	0.8537	-42.008
1031	2588	31	0.9116	-106.003
2921	10354	31	0.8613	-33.971
2758	10420	31	0.8921	-41.031
2588	11148	31	0.9279	30.000
254	11148	31	0.8792	-0.010
2588	3788	31	0.8871	18.010
1032	2633	31	0.9201	-82.039
1243	2239	31	0.8665	15.007
254	300	31	0.8411	-6.050
1032	10354	31	0.8946	-34.000
1031	1032	31	0.9331	-42.013
762	2758	31	0.8702	-0.992
393	953	31	0.9529	-48.049
1181	1389	31	0.8461	-228.100
393	1181	31	0.8532	186.092
300	10766	31	0.9293	41.999
236	4102	31	0.8903	82.038
1031	2758	31	0.8605	41.017
1401	11148	31	0.8994	-16.008
350	2067	31	0.8617	-42.023
1031	8053	31	0.8674	83.059
13	4102	31	0.8723	-42.004
3788	11148	31	0.902	11.989
358	754	31	0.8827	-132.032
1389	4573	31	0.8421	160.058
300	1243	31	0.9488	42.013
685	3241	31	0.8581	41.022
2633	3788	31	0.8876	36.059
2633	2921	31	0.8788	82.010
379	2588	31	0.8598	-106.003
1032	1389	31	0.8451	-216.068
1032	3224	31	0.8431	-278.161
4571	6179	31	0.9442	-174.045
1389	11148	31	0.88	182.078
1389	10354	31	0.8562	182.068
254	10354	31	0.8532	-0.019
379	2758	31	0.8426	41.017
379	1031	31	0.9509	0.000
300	8053	31	0.8944	165.102
13	754	31	0.853	42.018
254	1401	31	0.8439	15.999
10354	10420	31	0.9572	75.998
736	10420	31	0.8514	45.979
393	1389	31	0.9547	-42.008
39	754	31	0.8731	82.058
39	5021	31	0.8992	82.058
1032	2921	31	0.8712	-0.029
1243	4437	31	0.8713	124.066
1401	1912	31	0.952	75.994
326	4102	31	0.9417	-42.004
358	3241	31	0.8671	-0.982
300	10354	31	0.867	6.031
326	5021	31	0.8941	42.018
1389	3788	31	0.8428	170.089
254	2588	31	0.9183	-30.009
2588	10354	31	0.8876	29.990
379	1032	31	0.9112	-42.013
1181	1314	31	0.8787	-152.112
1031	10420	31	0.868	-0.014
2921	10420	31	0.8629	42.028
1032	10420	31	0.8801	41.999
2633	11148	31	0.8571	48.049
10354	11148	31	0.9506	0.010
685	1799	31	0.8486	-216.097
350	1879	31	0.874	42.008
300	2633	31	0.8923	-42.008
1243	10766	31	0.9441	-0.014
379	8053	31	0.8508	83.059
762	10420	31	0.8647	-42.023
3074	3149	31	0.8654	-182.092
326	754	31	0.9324	42.018
2921	11148	31	0.8629	-33.961
254	1031	31	0.8783	75.994
1031	1194	31	0.8488	42.008
300	10420	31	0.8761	82.029
379	10354	31	0.8606	-76.013
1912	10420	31	0.8621	-16.013
1314	11148	31	0.8471	106.089
300	1031	31	0.9063	82.043
379	762	31	0.8653	42.008
393	685	31	0.9487	75.998
762	10766	31	0.8525	-82.053
3788	10420	31	0.8544	87.978
326	457	31	0.8541	-29.990
166	393	31	0.8416	132.042
300	2588	31	0.8508	-23.960
1031	10354	31	0.8741	-76.013
326	1799	31	0.8746	-84.050
2588	2921	31	0.8434	63.961
300	379	31	0.9056	82.043
2921	3788	31	0.8591	-45.951
379	10420	31	0.8706	-0.014
736	2588	31	0.8834	-60.009
3788	10354	31	0.8872	11.980
1032	3788	31	0.9144	-45.979
754	5021	31	0.94	0.000
685	1389	31	0.8787	-118.007
326	350	31	0.8873	84.060
1314	1389	31	0.8453	-75.989
3762	5032	33	0.9802	0.000
974	1586	34	0.9796	-21.981
1966	8082	34	0.9395	-116.986
4852	7505	34	0.7807	92.136
1961	2685	34	0.8754	2.026
940	1961	34	0.72	15.994
4966	5808	34	0.9628	45.002
1966	4673	34	0.9585	2.017
2685	2778	34	0.8798	-2.026
2685	7505	34	0.7586	90.110
181	2957	34	0.8757	37.980
2685	4852	34	0.8991	-2.026
1189	4673	34	0.971	-21.981
7505	8878	34	0.5562	-107.114
426	4868	34	0.6423	116.048
1275	7505	34	0.782	68.133
1275	2685	34	0.9442	-21.977
975	1966	34	0.8934	28.031
940	3317	34	0.7706	90.981
2599	3630	34	0.8043	-2.017
426	2605	34	0.6738	162.056
940	2685	34	0.7593	18.020
2022	2599	34	1.0	0.000
1275	8878	34	0.6494	-38.981
974	1275	34	0.7747	-90.977
974	975	34	0.9087	-23.998
1189	1275	34	0.7713	-119.008
5569	8878	34	0.5348	-80.966
2685	8878	34	0.6594	-17.005
974	1189	34	0.9871	28.031
1586	4673	34	0.9626	28.031
2778	7505	34	0.7465	92.136
426	5808	34	0.8663	-1.001
1961	4852	34	0.862	0.000
975	1586	34	0.8988	2.017
1275	2778	34	0.9014	-24.003
1275	4852	34	0.9452	-24.003
1961	7505	34	0.7198	92.136
940	2599	34	0.8431	2.017
2605	5569	34	0.8002	-15.999
1966	4852	34	0.8135	-119.013
1693	5569	34	0.9179	-276.211
2605	4868	34	0.9946	-46.008
2599	8878	34	0.8821	-1.001
1275	1961	34	0.8753	-24.003
2022	8878	34	0.8821	-1.001
181	4183	34	0.8363	66.083
426	4966	34	0.8581	-46.003
4261	5569	34	0.5874	-186.322
2022	3913	34	0.8126	-299.141
1961	2778	34	0.8486	0.000
2022	3630	34	0.8043	-2.017
940	1275	34	0.7933	39.997
2599	3913	34	0.8126	-299.141
940	2022	34	0.8431	2.017
1189	3722	34	0.9386	21.052
1961	8878	34	0.5868	-14.978
1275	2957	34	0.5702	16.003
940	3630	34	0.9289	0.000
4868	4966	34	0.6613	-162.051
2957	4183	34	0.8184	28.103
2541	3630	34	0.9653	0.000
426	2685	34	0.65	82.096
940	2541	34	0.8922	0.000
2778	4852	34	0.9587	0.000
3913	8878	34	0.7168	298.140
1189	1966	34	0.978	-23.998
2974	3991	36	0.9829	104.058
2034	2820	37	0.8084	-20.530
2820	4044	37	0.7903	-23.006
870	6553	37	0.6821	-1.006
1840	4846	37	0.654	36.011
1840	5635	37	0.8117	14.504
2277	3871	37	1.0	0.000
870	2034	37	0.6443	-73.996
1840	2820	37	0.7216	-7.003
3871	4530	37	0.7579	65.020
2277	4530	37	0.7579	65.020
2034	4044	37	0.698	-43.536
4044	10614	37	0.7832	-7.995
1840	2034	37	0.6442	13.527
4846	5635	37	0.6684	-21.507
2277	4846	37	0.6551	73.517
870	4044	37	0.6212	-117.532
3871	4846	37	0.6551	73.517
2300	3361	38	0.9944	229.044
752	4830	40	0.8072	131.040
1510	11109	40	0.8539	152.011
4830	11109	40	0.8812	162.051
2586	11109	40	0.9574	0.000
4197	4830	40	0.8116	276.072
1510	2586	40	0.8729	152.011
2586	4830	40	0.9062	-162.051
70	306	41	0.9392	48.058
8786	8796	41	0.9601	-5.954
1528	5670	41	0.9746	0.000
1388	2080	41	0.8699	11.999
889	5670	41	0.8661	-17.972
2963	4411	41	0.8826	-78.068
692	11629	41	0.8502	-1.906
1974	4411	41	0.9466	-77.823
2626	8088	41	0.8869	-51.957
306	4411	41	0.9675	-64.052
692	1528	41	0.8623	-1.906
213	2724	41	0.7238	-102.066
2963	8088	41	0.7947	-46.003
8088	8796	41	0.8304	46.003
2626	2963	41	0.9482	-5.954
692	5670	41	0.865	-1.906
1942	2963	41	0.8217	0.000
1974	2963	41	0.8813	0.244
4411	4934	41	0.951	78.068
1942	4411	41	0.7944	-78.068
2963	8796	41	0.9473	0.000
1053	8786	41	0.7938	66.011
1053	8796	41	0.8193	60.057
306	1974	41	0.961	13.771
70	4934	41	0.9263	62.074
692	889	41	0.9512	16.066
2626	4411	41	0.9622	-84.022
2626	8786	41	0.9659	0.000
1942	2626	41	0.8289	5.954
2080	4411	41	0.7915	-98.037
2080	2963	41	0.7408	-19.970
1053	5670	41	0.8545	-1.906
4411	8088	41	0.886	32.064
2030	2724	41	0.8076	-68.061
1974	2080	41	0.7749	20.214
1195	2030	41	0.9657	0.000
4934	8088	41	0.8672	-46.003
1974	8088	41	0.8746	-45.759
70	621	41	0.8719	0.000
306	8088	41	0.8815	-31.988
306	4934	41	0.9686	14.016
306	2626	41	0.9824	19.970
1053	2626	41	0.8013	66.011
621	2724	41	0.8352	-86.072
2963	8786	41	0.9241	5.954
1528	11629	41	0.9336	0.000
1942	4934	41	0.8139	0.000
2963	4934	41	0.8876	0.000
70	2626	41	0.9375	68.028
306	2080	41	0.7885	33.985
2626	4934	41	0.9428	-5.954
5670	11629	41	0.9592	0.000
1942	1974	41	0.8092	-0.244
1942	8796	41	0.8221	0.000
8088	11629	41	0.7941	-15.960
1053	1528	41	0.8695	-1.906
1974	8796	41	0.9051	0.244
692	8088	41	0.9213	14.054
889	11629	41	0.8468	-17.972
1053	11629	41	0.8618	-1.906
4934	8796	41	0.8973	0.000
1942	8786	41	0.8184	5.954
306	8796	41	0.9385	14.016
2080	8796	41	0.7685	-19.970
1053	1974	41	0.7575	59.813
70	4411	41	0.9406	-15.994
2626	8796	41	0.9592	-5.954
1528	8088	41	0.8349	15.960
306	1942	41	0.8163	14.016
306	1053	41	0.7744	-46.042
306	2963	41	0.9451	14.016
1974	2626	41	0.9352	6.198
70	1974	41	0.9218	61.829
70	8088	41	0.8759	16.070
889	1528	41	0.8624	-17.972
1974	4934	41	0.9763	0.244
2080	4934	41	0.7798	-19.970
5670	8088	41	0.795	15.960
306	8786	41	0.9506	19.970
889	1053	41	0.9019	-16.066
889	8088	41	0.9757	-2.012
213	949	41	0.9192	0.000
889	1974	41	0.8143	43.747
1053	8088	41	0.8841	14.054
621	949	41	0.753	15.994
4411	8796	41	0.909	78.068
1053	2963	41	0.7781	60.057
2080	2626	41	0.7833	-14.016
1923	4797	42	0.9189	166.012
2789	3828	42	0.8464	68.009
245	3400	42	0.8659	-72.013
4915	5546	42	0.8951	-225.059
1777	1823	42	0.8978	162.008
1533	3558	42	0.841	160.034
1897	3558	42	0.9115	7.995
5217	10951	42	0.898	81.028
1134	4803	42	0.9042	-225.059
10951	11093	42	0.8722	-146.047
3536	7627	42	0.8663	366.589
1965	10770	42	0.8513	-63.511
3558	10582	42	0.8729	65.024
1533	2789	42	0.8758	70.059
1323	1923	42	0.8705	-307.088
998	5244	42	0.8991	157.031
4803	5123	42	0.8861	290.581
1134	3536	42	0.8652	-301.067
10685	10744	42	0.9162	130.044
148	1965	42	0.8683	73.996
245	264	42	0.8728	-73.019
4803	11131	42	0.9319	225.567
620	3238	42	0.9145	-301.565
4915	11093	42	0.8715	-10.984
3239	3806	42	0.9165	-225.040
1517	4876	42	0.8443	-451.123
3267	4915	42	0.8926	18.983
1923	5244	42	0.8451	377.127
4803	5546	42	0.9131	-64.517
1777	4797	42	0.924	20.932
1192	10531	42	0.8964	-10.979
4552	11093	42	0.8659	-10.481
1533	5044	42	0.8491	65.020
243	1490	42	0.9475	-1.011
4915	11131	42	0.9896	65.024
2789	10951	42	0.9564	-0.014
620	1725	42	0.9088	-225.562
2817	5090	42	0.8885	7.037
1823	3239	42	0.8484	222.051
4915	11035	42	0.946	-0.498
1533	5123	42	0.9438	65.020
3238	3359	42	0.8753	-76.008
2930	10951	42	0.8916	-76.003
3514	3536	42	0.8942	75.998
10531	10682	42	0.9081	76.008
2789	5546	42	0.8542	-360.137
1823	5123	42	0.9189	141.023
806	3400	42	0.8541	-77.033
1695	2954	42	0.9168	0.000
2789	7627	42	0.8417	-5.039
2817	3828	42	0.8838	5.010
3400	5090	42	0.8754	-1.969
3267	11093	42	0.8949	7.999
3267	10951	42	0.8869	154.047
620	3196	42	0.946	-301.565
1427	1777	42	0.862	-227.027
1533	3536	42	0.8922	-301.570
4876	11287	42	0.8454	387.110
3359	12206	42	0.9536	301.574
10531	11287	42	0.8463	11.989
4552	11035	42	0.955	0.005
1490	4769	42	0.8619	-120.014
1923	4876	42	0.8644	146.043
998	4797	42	0.9359	-54.084
5217	11035	42	0.9274	-54.534
1533	11093	42	0.863	-76.003
620	3359	42	0.908	-377.573
2789	5217	42	0.9243	-81.042
998	10531	42	0.8662	301.067
3238	12206	42	0.8933	225.566
2789	11093	42	0.8691	-146.062
998	12206	42	0.9753	0.010
1134	4915	42	0.9698	-64.517
691	8924	42	0.89	-1.006
1823	11093	42	0.9315	0.000
11035	11131	42	0.941	65.523
1823	3267	42	0.9533	-7.999
1777	3536	42	0.8857	-63.559
806	5090	42	0.8631	-79.002
148	245	42	0.8524	76.008
1490	10744	42	0.959	0.000
1462	8924	42	0.9869	-1.006
4552	11131	42	0.9612	65.527
1777	10951	42	0.8888	308.055
1965	3828	42	0.8699	-73.996
148	10531	42	0.9914	0.005
3196	4797	42	0.928	171.473
3558	4552	42	0.8543	-225.557
148	1517	42	0.871	76.008
229	10531	42	0.8674	-10.979
1533	11035	42	0.9569	-65.518
229	1517	42	0.9095	65.024
148	229	42	0.8772	10.984
2817	3267	42	0.8461	-217.059
1517	5090	42	0.8718	-73.982
11035	11093	42	0.843	-10.485
5090	11287	42	0.85	9.968
2789	3514	42	0.8684	-447.627
761	5090	42	0.8452	-79.002
620	12206	42	0.9411	-75.998
998	5269	42	0.8699	77.014
148	10682	42	0.9186	76.013
900	9818	42	0.852	-20.051
1192	10682	42	0.9044	65.029
4797	5269	42	0.9003	131.098
2789	2930	42	0.8845	75.989
1134	5044	42	0.8689	65.523
5123	7627	42	0.9518	0.000
3267	4803	42	0.8667	-141.559
229	3828	42	0.8758	-10.984
3400	10531	42	0.8667	-3.990
5546	7627	42	0.8946	355.098
761	1695	42	0.9065	76.003
3267	5217	42	0.966	73.019
264	1695	42	0.8474	154.042
2789	3280	42	0.8615	157.045
5316	11093	42	0.8481	-288.067
620	3828	42	0.8518	225.054
264	10770	42	0.8943	7.496
3828	5244	42	0.8954	-144.031
5546	11131	42	0.9112	290.083
998	3359	42	0.9494	-301.565
5244	10531	42	0.9036	144.036
998	1427	42	0.8539	152.011
1462	1490	42	0.8858	130.039
620	1427	42	0.8843	76.003
148	5090	42	0.9998	2.026
1780	4797	42	0.8777	-133.076
3267	11131	42	0.9003	84.007
620	5269	42	0.8695	1.006
1777	11093	42	0.8516	162.008
264	3828	42	0.8779	-2.989
1134	3267	42	0.8777	-83.500
3514	11035	42	0.866	312.050
2789	10682	42	0.8805	144.021
5123	11035	42	0.9255	-130.537
1533	10951	42	0.8528	70.044
761	3400	42	0.8778	-77.033
4552	5123	42	0.9391	130.542
2789	11131	42	0.8427	-70.054
245	4876	42	0.8594	-451.123
620	10531	42	0.8845	225.059
