CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1587	10991	75	0.935	30.000
1587	11364	75	0.8472	162.051
1587	11608	75	0.888	162.041
1587	13032	75	0.8416	46.003
1587	4433	75	0.9279	30.010
1588	10582	12	0.8491	7.999
1588	1897	12	0.9292	-65.020
1588	3558	12	0.8252	-57.025
1588	3609	12	0.831	5.025
1595	2437	34	0.8716	-99.067
1599	10357	2	0.8773	-40.006
1599	10733	2	0.9309	-0.019
1599	11396	2	0.8462	34.972
1599	3743	2	0.8424	109.049
1599	4931	2	0.8998	34.981
1599	7366	2	0.8857	181.043
1599	7735	2	0.8586	162.041
1599	7817	2	0.9008	166.070
1600	1825	1	0.8413	1.006
1601	10709	15	0.6827	-23.500
1601	2320	15	0.6856	-230.620
1601	7656	15	0.8649	-23.002
1604	10778	1	0.8473	225.557
1604	10984	1	0.8783	290.576
1604	11300	1	0.9243	0.000
1604	1626	1	0.8592	225.552
1604	1643	1	0.8734	164.570
1604	1884	1	0.9628	65.020
1604	2412	1	0.9083	-160.039
1604	2643	1	0.9393	-10.993
1604	2673	1	0.9448	-65.020
1604	2744	1	0.8706	146.546
1604	2996	1	0.8873	81.521
1604	3147	1	0.9124	-160.039
1604	3426	1	0.8822	227.559
1604	3646	1	0.8409	146.546
1604	3753	1	0.8592	-63.013
1604	4218	1	0.8949	-79.011
1604	4933	1	0.8404	146.546
1604	6855	1	0.9069	-0.513
1604	8152	1	0.9204	1.011
1610	2117	242	0.8324	-16.976
1613	10393	336	0.9009	15.012
1613	10577	336	0.9194	141.071
1613	1633	336	0.7605	7.008
1613	2307	336	1.0	164.082
1613	2537	336	0.9392	22.020
1613	3003	336	0.7786	133.579
1613	3487	336	0.9219	15.510
1618	6056	295	0.8429	-272.068
1621	10881	11	0.9597	0.000
1621	2543	11	0.9167	-76.008
1621	2598	11	0.9062	76.003
1621	2751	11	0.888	-0.508
1626	10778	1	0.9191	0.005
1626	10984	1	0.8967	65.024
1626	11300	1	0.8579	-225.552
1626	1643	1	0.9246	-60.982
1626	2643	1	0.8455	-236.545
1626	2673	1	0.8874	-290.572
1626	2742	1	0.846	81.023
1626	2966	1	0.8412	146.047
1626	2996	1	0.8409	-144.031
1626	3426	1	0.9372	2.007
1626	3541	1	0.8861	130.044
1626	4944	1	0.8935	1.011
1626	5683	1	0.9238	-0.498
1626	8152	1	0.8471	-224.541
1626	8469	1	0.9213	130.044
1628	2940	265	0.8211	-289.063
1628	3289	265	0.9055	-130.044
1628	3518	265	0.8767	0.000
1628	3673	265	0.9531	-130.044
1628	4687	265	0.8204	-288.067
1628	6999	265	0.9394	130.039
1629	2115	38	0.7856	-29.990
1629	2312	38	0.7753	30.000
1629	4360	38	0.9418	-1.001
1629	4689	38	0.8551	-161.040
1629	6160	38	0.86	-1.001
1633	10577	336	0.8019	134.063
1633	2307	336	0.7605	157.074
1633	2537	336	0.7734	15.012
1636	4397	146	0.8943	0.000
1640	1941	216	0.8519	18.010
1640	3821	216	0.7816	-143.983
1640	4953	216	0.9302	0.000
1643	10778	1	0.9113	60.986
1643	10984	1	0.9364	126.006
1643	11300	1	0.8696	-164.570
1643	1884	1	0.8669	-99.551
1643	2643	1	0.8475	-175.564
1643	2673	1	0.8623	-229.590
1643	2744	1	0.8584	-18.025
1643	2966	1	0.8722	207.029
1643	2996	1	0.8566	-83.049
1643	3426	1	0.9401	62.989
1643	3541	1	0.8774	191.026
1643	4933	1	0.8561	-18.025
1643	4944	1	0.8868	61.992
1643	5683	1	0.9144	60.483
1643	6855	1	0.8781	-165.083
1643	8152	1	0.8659	-163.560
1643	8469	1	0.8972	191.026
1646	4400	45	0.791	-15.999
1647	2669	49	0.8859	-11.965
1647	5866	49	0.9563	1.983
1647	6398	49	0.9392	30.009
1647	6991	49	0.8695	-54.007
1648	10596	161	0.8653	0.000
1648	11776	161	0.8453	66.011
1648	3244	161	0.8235	-42.008
1650	11193	170	0.7295	100.964
1650	2007	170	0.7488	168.005
1650	2179	170	0.9356	-304.046
1650	3087	170	0.8625	170.021
1650	3274	170	0.884	169.016
1650	3741	170	0.9839	17.009
1650	5280	170	0.8904	235.022
1650	6875	170	0.8698	169.016
1652	10772	18	0.9331	0.000
1652	11056	18	0.8494	-15.999
1652	2015	18	0.9498	0.000
1652	3496	18	0.7808	31.988
1652	3803	18	0.8572	-146.038
1652	6791	18	0.9534	-30.014
1652	7530	18	0.8284	26.015
1652	8325	18	0.8478	-20.056
1653	10895	2	0.8437	-132.056
1653	1996	2	0.9327	-1.006
1653	6983	2	0.909	-42.013
1655	10147	11	0.8964	-152.006
1655	4210	11	0.9449	-151.010
1655	5994	11	0.9486	1.006
1655	7481	11	0.9055	-440.087
1655	9229	11	0.9519	-136.079
1657	5346	11	0.8697	-5.978
1660	8043	11	0.883	2.017
1660	8791	11	0.8631	-1.001
1663	10957	32	0.9454	190.072
1663	10959	32	0.9742	0.000
1663	11123	32	0.8385	-15.994
1663	4449	32	0.9859	176.047
1663	5591	32	0.9424	174.069
1673	10619	1	0.8671	220.039
1673	11490	1	0.9328	-144.021
1673	11722	1	0.8422	219.536
1673	2679	1	0.9538	5.451
1673	2762	1	0.8906	-144.031
1673	3122	1	0.8523	-364.563
1673	3462	1	0.8585	-68.028
1673	3712	1	0.887	76.003
1673	4266	1	0.8506	7.980
1673	4546	1	0.8514	76.003
1673	4608	1	0.8697	220.034
1673	5662	1	0.921	0.000
1673	6460	1	0.9112	-68.526
1673	6534	1	0.8636	-68.526
1673	6865	1	0.8648	-433.103
1673	7667	1	0.9071	76.003
1690	1936	8	0.9167	-2.017
1690	2487	8	0.9099	304.242
1690	3226	8	0.9296	356.276
1690	4025	8	0.9065	350.318
1690	4153	8	0.9488	304.242
1690	4957	8	0.9121	370.287
1692	2898	18	0.8983	-164.048
1693	5569	41	0.9179	-276.211
1695	2954	12	0.9168	0.000
1695	3400	12	0.8593	-153.036
1695	4575	12	0.8236	-144.031
1702	3619	13	0.838	-168.043
1702	4859	13	0.8549	-168.043
1702	5385	13	0.8711	18.010
1706	1821	350	0.8574	126.030
1712	3918	94	0.8093	0.000
1712	4800	94	0.5834	157.869
1712	7926	94	0.7773	0.000
1712	9198	94	0.8067	-1.006
1715	10502	2	0.8754	-72.027
1715	10530	2	0.8488	-30.009
1715	11230	2	0.8996	-88.031
1715	11279	2	0.9732	-42.008
1715	1721	2	0.9453	-41.999
1715	2716	2	0.8783	132.051
1721	10502	2	0.8777	-30.029
1721	11279	2	0.9591	-0.010
1721	2716	2	0.8807	174.050
1724	1909	55	0.878	284.086
1724	1948	55	0.8742	373.104
1724	5211	55	0.9707	0.000
1724	7356	55	0.8459	284.086
1725	12206	12	0.8794	149.563
1725	1777	12	0.8569	74.537
1725	1780	12	0.859	228.546
1725	3196	12	0.8905	-76.003
1725	3238	12	0.9088	-76.003
1725	3359	12	0.8608	-152.011
1725	3758	12	0.9207	76.506
1725	4797	12	0.9087	95.470
1725	5244	12	0.8351	306.585
1725	5269	12	0.8286	226.568
1726	4462	9	0.9913	0.000
1731	11248	140	0.9139	-0.498
1732	7041	60	0.6922	79.960
1732	8608	60	0.6855	64.033
1737	10338	15	0.6938	133.081
1737	2622	15	0.6967	-148.581
1737	3476	15	0.7686	7.013
1737	3623	15	0.6966	71.050
1737	4149	15	0.683	-83.049
1737	6543	15	0.6943	112.072
1739	5559	597	0.8085	23.011
1741	10794	188	0.8628	-76.017
1741	10808	188	0.857	0.000
1741	10831	188	0.9671	0.000
1741	11134	188	0.843	-217.577
1743	2366	111	0.5237	220.000
1748	3770	56	0.8254	-383.129
1748	4343	56	0.8476	-257.099
1748	4514	56	0.8306	-111.061
1748	7161	56	0.8388	-383.129
1750	11054	4	0.9233	-32.012
1750	12024	4	0.8751	-178.073
1750	1813	4	0.9351	-15.994
1750	2162	4	0.8247	130.044
1750	2270	4	0.8318	15.999
1750	3132	4	0.8025	-178.069
1750	3322	4	0.9006	12.018
1750	3388	4	0.9085	-18.010
1750	4239	4	0.8772	45.984
1750	4473	4	0.9207	-2.002
1750	4986	4	0.9091	-15.994
1750	6013	4	0.8858	-148.059
1750	7199	4	0.8336	-2.002
1750	7588	4	0.865	-31.988
1750	8523	4	0.9159	-194.058
1750	8803	4	0.8314	-39.992
1751	2987	592	0.9271	0.000
1755	3092	48	0.8378	-18.010
1755	6547	48	0.8463	-1.001
1765	10718	15	0.8027	133.579
1765	11136	15	0.7442	141.075
1765	1858	15	0.7479	135.576
1765	1901	15	0.7681	140.577
1765	1935	15	0.7078	139.576
1765	2025	15	0.8445	13.010
1765	2290	15	0.8113	21.009
1765	2320	15	0.8461	6.989
1765	2553	15	0.8783	21.009
1765	2885	15	0.7876	141.075
1765	2956	15	0.829	29.008
1765	3115	15	0.7334	171.090
1765	3273	15	0.7471	164.580
1765	3947	15	0.7206	132.578
1765	4344	15	0.7959	28.017
1765	4729	15	0.7513	140.089
1765	5229	15	0.7401	-7.999
1765	5271	15	0.8691	7.999
1765	5964	15	0.7635	161.577
1765	7374	15	0.6927	123.578
1765	9317	15	0.8574	5.997
1768	3260	52	0.8342	166.099
1777	10531	12	0.8931	376.083
1777	10682	12	0.831	452.091
1777	10951	12	0.8888	308.055
1777	11035	12	0.8208	172.493
1777	11093	12	0.8516	162.008
1777	12206	12	0.9636	75.026
1777	1823	12	0.8978	162.008
1777	2789	12	0.8834	308.070
1777	2817	12	0.8249	371.068
1777	3196	12	0.9648	-150.540
1777	3238	12	0.8596	-150.540
1777	3267	12	0.8885	154.008
1777	3359	12	0.9296	-226.548
1777	3514	12	0.8571	-139.557
1777	3536	12	0.8857	-63.559
1777	3828	12	0.877	376.078
1777	4797	12	0.924	20.932
1777	5090	12	0.8749	378.104
1777	5123	12	0.823	303.031
1777	5217	12	0.8958	227.027
1777	5244	12	0.911	232.047
1777	5269	12	0.8794	152.030
1777	6806	12	0.8243	83.025
1778	3596	83	0.6845	147.049
1778	4213	83	0.6332	-73.029
1778	4638	83	0.7792	-21.004
1780	3238	12	0.8525	-304.549
1780	3758	12	0.8438	-152.040
1780	4797	12	0.8777	-133.076
1791	3012	325	0.9568	-212.087
1794	2172	11	0.8815	15.994
1794	4697	11	0.9174	-106.008
1794	4900	11	0.8987	39.992
1794	6044	11	0.9372	-14.016
1798	2457	61	0.6008	31.020
1801	10374	353	0.7636	34.517
1801	10444	353	0.7662	19.510
1813	11054	4	0.9832	-16.018
1813	11064	4	0.9471	-2.002
1813	12024	4	0.9507	-162.080
1813	2024	4	0.8082	-15.994
1813	2162	4	0.8641	146.038
1813	3132	4	0.8561	-162.075
1813	3322	4	0.9824	28.012
1813	3388	4	0.9759	-2.017
1813	4239	4	0.9327	61.978
1813	4473	4	0.9901	13.992
1813	4554	4	0.8518	15.994
1813	4986	4	0.8988	0.000
1813	6013	4	0.9618	-132.065
1813	7199	4	0.84	13.992
1813	7588	4	0.8772	-15.994
1813	7737	4	0.8192	324.083
1813	8523	4	0.9514	-178.064
1813	8803	4	0.8486	-23.998
1820	4419	56	0.8452	-18.010
1820	4514	56	0.9139	0.000
1823	10682	12	0.8292	290.083
1823	10951	12	0.9011	146.047
1823	11035	12	0.9374	10.485
1823	11093	12	0.9315	0.000
1823	11131	12	0.9068	76.008
1823	2789	12	0.9266	146.062
1823	3239	12	0.8484	222.051
1823	3267	12	0.9533	-7.999
1823	3514	12	0.943	-301.565
1823	3536	12	0.9015	-225.566
1823	3806	12	0.8471	-2.989
1823	4552	12	0.9508	10.481
1823	4803	12	0.8593	-149.559
1823	4915	12	0.9114	10.984
1823	5123	12	0.9189	141.023
1823	5217	12	0.9672	65.020
1823	5546	12	0.906	-214.075
1823	7627	12	0.8837	141.023
1825	10795	1	0.9495	-0.005
1825	3776	1	0.9669	0.000
1825	4225	1	0.8963	15.989
1825	7707	1	0.9361	1.025
1826	11028	1	0.9643	15.012
1826	1946	1	0.9487	16.051
1826	2103	1	0.9617	18.030
1826	4031	1	0.8506	-135.998
1826	4690	1	0.8938	16.521
1826	5000	1	0.947	17.024
1826	7605	1	0.9707	15.012
1832	5234	302	0.7035	-18.010
1836	11037	2	0.953	-470.144
1836	2294	2	0.9445	-470.144
1836	9531	2	0.9249	-470.144
1837	10335	11	0.8978	149.994
1837	11021	11	0.9684	-194.082
1837	12267	11	0.8632	149.947
1837	2001	11	0.8809	-12.037
1837	2146	11	0.9	3.961
1837	2554	11	0.8668	-4.024
1837	2597	11	0.9379	2.017
1837	2806	11	0.8644	-12.037
1837	3006	11	0.9859	-3.018
1837	3156	11	0.8621	-155.029
1837	3174	11	0.9981	0.000
1837	3691	11	0.9679	-346.088
1837	3832	11	0.9062	149.994
1837	5843	11	0.9022	-154.028
1837	6293	11	0.9266	-42.071
1837	6621	11	0.9407	-3.018
1837	6701	11	0.8924	155.968
1840	2034	126	0.6442	13.527
1840	2820	126	0.7216	-7.003
1840	4846	126	0.654	36.011
1840	5635	126	0.8117	14.504
1844	2622	15	0.7544	-117.552
1844	4149	15	0.7994	-52.020
1844	5084	15	0.7586	-73.028
1847	3175	387	0.6955	48.077
1853	10531	12	0.8511	139.016
1853	3400	12	0.8499	143.006
1853	3828	12	0.8429	139.011
1853	4575	12	0.8528	152.011
1853	4797	12	0.831	-216.135
1853	5090	12	0.8401	141.037
1858	10709	15	0.683	78.532
1858	10718	15	0.8645	-1.997
1858	11136	15	0.7744	5.499
1858	2025	15	0.6975	-122.567
1858	2320	15	0.7253	-128.588
1858	2885	15	0.7986	5.499
1858	3273	15	0.6995	29.004
1858	3947	15	0.7278	-2.999
1863	1945	42	0.7604	43.991
1863	2004	42	0.6621	-239.070
1863	2013	42	0.7666	-2.017
1863	2813	42	0.6582	105.989
1863	2915	42	0.7948	15.994
1863	4684	42	0.6804	14.993
1863	4901	42	0.7287	422.048
1863	5208	42	0.663	62.002
1863	6254	42	0.6735	64.018
1863	6568	42	0.7235	18.010
1863	8032	42	0.7995	14.993
1864	10517	189	0.6911	395.233
1866	2711	450	0.8481	256.074
1866	2769	450	0.89	-15.989
1876	2368	26	0.859	0.000
1876	4115	26	0.8812	15.994
1876	4827	26	0.9192	0.508
1876	7834	26	0.9336	0.508
1884	10984	1	0.8733	225.557
1884	11300	1	0.9248	-65.020
1884	2412	1	0.9251	-225.059
1884	2643	1	0.9397	-76.013
1884	2673	1	0.9521	-130.039
1884	2744	1	0.8841	81.526
1884	2996	1	0.8923	16.502
1884	3147	1	0.9278	-225.059
1884	3426	1	0.8907	162.539
1884	3646	1	0.8617	81.526
1884	3753	1	0.8535	-128.032
1884	4218	1	0.9103	-144.031
1884	4933	1	0.8416	81.526
1884	6855	1	0.9059	-65.532
1884	8152	1	0.9217	-64.009
1885	10493	13	0.8901	-223.991
1885	10627	13	0.8808	-223.991
1885	11851	13	0.8674	-230.970
1885	6669	13	0.8494	-257.990
1891	2451	1	0.8582	0.508
1891	4199	1	0.9227	1.011
1891	6364	1	0.878	-1.001
1897	3558	12	0.9115	7.995
1897	3609	12	0.8337	70.044
1900	2472	1	0.8615	-236.536
1900	2959	1	0.8605	-220.537
1900	4313	1	0.939	-7.999
1900	4801	1	0.87	0.000
1900	5138	1	0.9035	-220.039
1901	11136	15	0.7895	0.498
1901	1935	15	0.7423	-1.001
1901	2025	15	0.7988	-127.568
1901	2121	15	0.6857	7.511
1901	2290	15	0.8523	-119.568
1901	2320	15	0.7092	-133.589
1901	2553	15	0.7702	-119.568
1901	2885	15	0.7066	0.498
1901	2956	15	0.7803	-111.569
1901	3273	15	0.7803	24.003
1901	3647	15	0.734	-84.050
1901	4344	15	0.8109	-112.561
1901	5271	15	0.8223	-132.578
1901	5964	15	0.8836	20.999
1901	7374	15	0.721	-17.000
1901	9317	15	0.6918	-134.580
1902	11666	82	0.8941	37.946
1902	2866	82	0.8859	242.044
1906	11083	1	0.8415	-112.014
1906	2639	1	0.8699	246.073
1906	3266	1	0.8466	-276.039
1906	3993	1	0.8491	22.034
1907	11193	170	0.9592	-59.075
1907	3087	170	0.7704	9.982
1907	3274	170	0.7411	8.976
1907	3972	170	0.9339	92.931
1909	10350	55	0.8713	137.995
1909	1948	55	0.8788	89.018
1909	2094	55	0.8021	7.956
1909	2213	55	0.8001	7.956
1909	2462	55	0.7889	122.002
1909	2637	55	0.8328	-8.042
1909	2732	55	0.7965	21.957
1909	2734	55	0.8229	137.995
1909	2894	55	0.8712	17.977
1909	2904	55	0.8467	-38.052
1909	3402	55	0.7846	-28.103
1909	3420	55	0.795	0.000
1909	4366	55	0.7808	-138.091
1909	5086	55	0.8164	53.940
1909	5500	55	0.7846	-28.103
1909	5861	55	0.7973	-28.031
1909	7356	55	0.8742	0.000
1909	7716	55	0.8349	-174.165
1909	8044	55	0.8324	151.010
1911	10891	24	0.9352	-0.005
1911	11384	24	0.8697	30.009
1911	11977	24	0.8677	-30.009
1911	2266	24	0.8848	30.009
1911	2874	24	0.8867	-30.009
1911	3450	24	0.7936	16.018
1911	3912	24	0.7694	-14.499
1911	4241	24	0.7781	1.011
1911	4644	24	0.7714	162.051
1912	10420	57	0.8621	-16.013
1917	10511	11	0.9714	-183.089
1917	3677	11	0.9465	-144.136
1917	4393	11	0.9999	-317.065
1917	5486	11	0.8935	-335.095
1917	6803	11	0.971	-364.165
1919	11327	49	0.8659	146.095
1919	11695	49	0.8956	-17.972
1919	2197	49	0.8621	145.592
1919	2545	49	0.977	28.031
1919	4653	49	0.876	0.000
1919	4798	49	0.9877	14.016
1919	5101	49	0.9798	0.000
1919	6362	49	0.8904	-63.990
1919	6398	49	0.8632	-35.963
1919	6525	49	0.9179	-96.054
1919	6748	49	0.9882	2.017
1919	8430	49	0.9846	-28.031
1927	11316	1	0.8858	144.021
1927	2742	1	0.9108	144.012
1927	2744	1	0.9059	-16.018
1927	2966	1	0.8991	209.036
1927	2996	1	0.9098	-81.042
1927	3082	1	0.8715	-142.527
1927	3646	1	0.8705	-16.018
1927	3753	1	0.9232	-225.576
1927	3833	1	0.9122	64.996
1927	4721	1	0.9479	0.000
1927	4795	1	0.9463	64.996
1927	4933	1	0.867	-16.018
1927	5620	1	0.8514	443.038
1929	10399	6	0.8877	121.029
1929	10418	6	0.8933	91.020
1929	12287	6	0.828	133.028
1929	2533	6	0.7747	133.019
1929	4099	6	0.8226	132.037
1929	6043	6	0.756	223.061
1929	8753	6	0.7824	264.083
1930	10670	84	0.8566	162.046
1930	10947	84	0.9257	-0.014
1930	2232	84	0.8534	120.047
1930	2747	84	0.8689	161.069
1930	5004	84	0.8452	119.036
1933	2443	15	1.0	169.068
1933	3643	15	0.7275	148.562
1933	4464	15	0.6893	303.150
1933	5727	15	0.7347	88.031
1935	10170	15	0.7623	21.483
1935	11136	15	0.7286	1.499
1935	2025	15	0.7079	-126.567
1935	2320	15	0.7086	-132.588
1935	2553	15	0.7165	-118.567
1935	2885	15	0.7308	1.499
1935	4344	15	0.6859	-111.559
1935	4729	15	0.781	0.512
1935	5964	15	0.7474	22.000
1935	9317	15	0.742	-133.579
1936	2487	8	0.834	306.259
1936	3226	8	0.8858	358.293
1936	3937	8	0.7862	-30.009
1936	4025	8	0.8488	352.334
1936	4153	8	0.8803	306.259
1936	4957	8	0.8653	372.304
1942	1974	91	0.8092	-0.244
1942	2626	91	0.8289	5.954
1942	2963	91	0.8217	0.000
1942	4411	91	0.7944	-78.068
1942	4934	91	0.8139	0.000
1942	8786	91	0.8184	5.954
1942	8796	91	0.8221	0.000
1943	2719	364	0.7287	113.997
1945	2915	42	0.7117	-27.998
1945	4901	42	0.6838	378.056
1945	6254	42	0.7185	20.027
1945	8032	42	0.7285	-28.999
1946	11028	1	0.9526	-1.039
1946	2103	1	0.9501	1.978
1946	4690	1	0.9063	0.469
1946	5000	1	0.9391	0.972
1946	7605	1	0.9454	-1.039
1947	2551	1	0.8525	-380.107
1948	10350	55	0.8203	48.978
1948	2462	55	0.8093	32.984
1948	2637	55	0.8131	-97.060
1948	2732	55	0.8181	-67.060
1948	2734	55	0.8029	48.978
1948	2894	55	0.7963	-71.041
1948	2904	55	0.7864	-127.069
1948	3402	55	0.8119	-117.121
1948	3931	55	0.7861	-127.069
1948	5086	55	0.7919	-35.077
1948	5211	55	0.8354	-373.104
1948	5500	55	0.8119	-117.121
1948	6614	55	0.7986	-82.067
1948	7356	55	0.7964	-89.018
1948	7716	55	0.7964	-263.182
1948	8044	55	0.8447	61.992
1950	10737	1	0.9172	-0.010
1950	3082	1	0.8545	146.560
1950	3977	1	0.8711	292.095
1955	2383	277	0.8748	15.994
1955	2766	277	0.8456	15.994
1956	5245	359	0.7036	-78.005
1961	2685	41	0.8754	2.026
1961	2778	41	0.8486	0.000
1961	4852	41	0.862	0.000
1961	7505	41	0.7198	92.136
1961	8878	41	0.5868	-14.978
1964	4508	274	0.7647	-75.021
1964	4702	274	0.9027	-45.012
1964	5079	274	0.7316	14.997
1966	4673	41	0.9585	2.017
1966	4852	41	0.8135	-119.013
1966	8082	41	0.9395	-116.986
1967	2520	258	0.8963	0.000
1972	2044	48	0.5037	42.047
1972	3689	48	0.5225	118.064
1972	3785	48	0.8148	18.082
1972	4062	48	0.861	27.998
1972	5605	48	0.8136	15.084
1972	6169	48	0.7088	30.048
1972	6547	48	0.8001	31.025
1974	2080	91	0.7749	20.214
1974	2626	91	0.9352	6.198
1974	2963	91	0.8813	0.244
1974	4411	91	0.9466	-77.823
1974	4934	91	0.9763	0.244
1974	8088	91	0.8746	-45.759
1974	8796	91	0.9051	0.244
1977	2973	7	0.7126	-15.994
1977	5312	7	0.9098	-14.016
1982	3078	73	0.8863	-203.925
1986	10917	1	0.985	0.503
1986	11083	1	0.8455	-144.539
1986	2002	1	0.8658	-288.062
1986	2085	1	0.8835	68.526
1986	2551	1	0.8961	-143.528
1986	2681	1	0.8432	449.600
1986	3977	1	0.8539	-144.539
1986	4051	1	0.8448	8.497
1986	4180	1	0.8906	-143.528
1986	4380	1	0.9406	-73.019
1986	4387	1	0.9402	-217.050
1986	4690	1	0.8626	144.031
1986	5388	1	0.9022	71.505
1986	5891	1	0.8966	-135.533
1986	6236	1	0.8763	-136.036
1986	6571	1	0.8839	-145.540
1986	7357	1	0.9218	-72.516
1986	7843	1	0.8856	-72.516
1996	10344	2	0.8906	31.011
2001	10335	11	0.8605	162.032
2001	10515	11	0.9117	-152.011
2001	12008	11	0.9846	-1.001
2001	2630	11	0.9454	0.000
2001	2806	11	0.985	0.000
2001	3006	11	0.926	9.020
2001	3174	11	0.8708	12.037
2001	3832	11	0.8627	162.032
2001	6293	11	0.8887	-30.033
2001	6621	11	0.8916	9.020
2001	6749	11	0.8622	161.031
2002	10917	1	0.8436	288.565
2002	2551	1	0.8588	144.534
2002	4180	1	0.8723	144.534
2002	4380	1	0.8682	215.043
2002	4387	1	0.8865	71.012
2003	5076	225	0.7624	-41.999
2004	8032	42	0.7281	254.062
2007	2179	170	0.8225	-472.051
2007	3087	170	0.7906	2.017
2007	3274	170	0.8088	1.011
2007	3741	170	0.7767	-150.996
2007	5280	170	0.7967	67.017
2007	6875	170	0.8169	1.011
2015	10772	18	0.8885	0.000
2015	11056	18	0.8196	-15.999
2015	3803	18	0.851	-146.038
2015	6791	18	0.9229	-30.014
2015	8325	18	0.7941	-20.056
2016	2719	364	0.5203	216.063
2022	2599	41	1.0	0.000
2022	3630	41	0.8043	-2.017
2022	8878	41	0.8821	-1.001
2023	2802	217	0.7166	144.261
2024	4986	4	0.851	15.994
2024	7574	4	0.8077	14.025
2025	10170	15	0.6906	148.050
2025	10718	15	0.7743	120.569
2025	11136	15	0.726	128.066
2025	2290	15	0.8531	7.999
2025	2320	15	0.935	-6.021
2025	2380	15	0.7607	0.498
2025	2553	15	0.8269	7.999
2025	2885	15	0.8039	128.066
2025	2955	15	0.7607	-7.492
2025	2956	15	0.852	15.999
2025	3273	15	0.7442	151.570
2025	3947	15	0.6892	119.568
2025	4344	15	0.8845	15.007
2025	4729	15	0.7092	127.079
2025	5229	15	0.8289	-21.009
2025	5271	15	0.7974	-5.010
2025	5913	15	0.7066	344.186
2025	5964	15	0.7597	148.567
2025	6770	15	0.7056	52.527
2025	7374	15	0.7039	110.568
2025	7656	15	0.6953	201.597
2025	9317	15	0.8384	-7.013
2026	3898	302	1.0	0.000
2026	5234	302	0.8861	15.994
2026	5578	302	0.8751	0.000
2027	5356	16	0.7736	-164.048
2030	2724	91	0.8076	-68.061
2031	4997	391	1.0	0.000
2034	2820	126	0.8084	-20.530
2034	4044	126	0.698	-43.536
2039	2836	55	0.9136	23.030
2039	3420	55	0.825	24.036
2039	5211	55	0.8127	-260.050
2039	5861	55	0.9464	-3.995
2039	7730	55	0.9314	12.037
2043	4098	38	0.8	89.037
2043	6249	38	0.9401	14.016
2044	3161	48	0.5571	-26.963
2044	3785	48	0.5551	-23.964
2044	6061	48	0.585	-26.015
2059	10588	187	0.6825	13.513
2059	3129	187	0.8228	28.501
2059	4778	187	0.9154	-0.503
2059	6347	187	0.6916	-28.989
2060	2129	4	0.9735	18.935
2060	2209	4	0.8211	150.881
2060	2834	4	0.8074	329.993
2060	2995	4	0.8159	186.940
2060	3228	4	0.8534	140.937
2060	3272	4	0.8197	34.929
2060	4138	4	0.8326	330.999
2060	4537	4	0.8092	-1.130
2060	4886	4	0.8218	44.949
2060	4927	4	0.8544	18.834
2060	5517	4	0.8061	156.930
2060	6025	4	0.8153	-11.075
2060	7574	4	0.897	184.971
2061	5065	201	0.9015	-42.008
2062	2169	11	0.9109	-24.031
2062	3464	11	0.8786	-38.047
2062	4148	11	0.9553	-8.038
2062	4326	11	0.9775	-1.001
2062	4646	11	0.9633	-38.047
2062	6165	11	0.9553	-8.038
2062	7671	11	0.937	-8.038
2062	8313	11	0.9004	-10.016
2067	4102	57	0.8497	-84.041
2075	6056	295	0.8853	15.989
2079	11298	3	0.7722	15.999
2079	3194	3	0.6444	-2.017
2080	2626	91	0.7833	-14.016
2080	2963	91	0.7408	-19.970
2080	4411	91	0.7915	-98.037
2080	4934	91	0.7798	-19.970
2080	8796	91	0.7685	-19.970
2082	4067	9	0.7176	-130.039
2082	6133	9	0.9377	32.002
2085	10917	1	0.8984	-68.023
2085	3201	1	0.916	-144.031
2085	4380	1	0.877	-141.545
2085	4387	1	0.8518	-285.576
2085	5019	1	0.8822	-220.034
2085	5119	1	0.8621	-220.034
2085	5388	1	0.8535	2.979
2085	7357	1	0.8722	-141.042
2085	7843	1	0.8621	-141.042
2087	10587	429	0.8371	217.064
2087	11137	429	0.8798	0.005
2087	5745	429	0.8742	-76.506
2087	7334	429	0.8257	217.059
2090	3530	2	0.9168	0.000
2091	11021	11	0.8767	112.958
2091	2536	11	0.8924	1.001
2091	3691	11	0.8894	-39.048
2091	5843	11	0.9417	153.012
2091	9435	11	0.9467	-343.070
2094	10350	55	0.9311	130.039
2094	2213	55	0.9656	0.000
2094	2462	55	0.93	114.045
2094	2637	55	0.9224	-15.999
2094	2732	55	0.9321	14.001
2094	2734	55	0.8684	130.039
2094	2894	55	0.8858	10.021
2094	2904	55	0.9017	-46.008
2094	3402	55	0.9652	-36.059
2094	3690	55	0.9353	-34.043
2094	3931	55	0.9509	-46.008
2094	4366	55	0.9225	-146.047
2094	5086	55	0.9689	45.984
2094	5500	55	0.9652	-36.059
2094	6614	55	0.9739	-1.006
2094	7356	55	0.7817	-7.956
2094	7716	55	0.9106	-182.121
2094	8044	55	0.9361	143.054
2095	3535	33	0.7953	-30.014
2095	8708	33	0.846	-31.015
2096	11083	1	0.8633	1.001
2096	2551	1	0.9105	2.012
2096	3977	1	0.8869	1.001
2096	4180	1	0.8642	2.012
2096	4387	1	0.862	-71.510
2096	6571	1	0.9279	0.000
2097	10493	13	0.8315	-15.994
2097	10627	13	0.8446	-15.994
2097	4624	13	0.9301	-30.009
