CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
312	487	15	0.8589	12.511
256	910	15	0.8866	0.508
3134	10494	15	0.7557	-41.989
876	4878	15	0.7072	20.511
531	2546	15	0.7085	15.510
896	1011	15	0.7208	65.020
1072	5727	15	0.7347	-81.037
312	2885	15	0.7735	0.000
853	910	15	0.7826	-163.569
1082	10327	15	0.7705	70.040
920	1933	15	0.7029	-95.551
2025	4344	15	0.8845	15.007
487	3115	15	0.7181	17.503
383	11136	15	0.7021	7.999
2290	10718	15	0.6814	112.570
853	1858	15	0.7297	-20.501
896	3947	15	0.7032	125.570
600	11136	15	0.7591	15.999
896	2885	15	0.8026	134.068
1578	3476	15	0.707	-85.047
1011	5229	15	0.7065	-80.027
51	4645	15	0.7884	7.990
1082	3476	15	0.7324	-35.020
1359	3014	15	0.7345	-256.630
1901	2320	15	0.7092	-133.589
1321	3386	15	0.7117	0.503
500	699	15	0.7239	-141.075
1173	6751	15	0.7776	0.000
853	1327	15	0.6832	-9.489
4344	9317	15	0.8709	-22.020
487	4344	15	0.8492	-125.570
1578	1737	15	0.6801	-92.059
487	4729	15	0.7117	-13.498
487	1935	15	0.7998	-14.011
5701	7188	15	0.8131	-6.989
312	500	15	0.8231	73.028
1173	2345	15	0.6868	-8.009
1103	7374	15	0.7307	15.002
2885	9317	15	0.7083	-135.078
1327	1391	15	0.6848	-125.580
84	4645	15	0.867	-0.010
1321	3623	15	0.7332	-19.998
600	1765	15	0.7881	-125.077
896	2025	15	0.935	6.002
531	1078	15	0.7654	-30.000
3386	10378	15	0.8365	-0.503
1204	2622	15	0.7004	-256.654
89	1082	15	0.7144	-70.040
383	2885	15	0.889	7.999
600	699	15	0.6933	-52.048
500	10718	15	0.7667	-80.525
1327	1765	15	0.7653	-146.589
1601	7656	15	0.8649	-23.002
1935	2320	15	0.7086	-132.588
5964	10718	15	0.7408	-27.998
5185	7071	15	0.7571	-7.492
910	5229	15	0.6859	-0.508
896	4344	15	0.8491	21.009
487	669	15	0.905	-20.511
669	10170	15	0.7323	27.983
5964	10709	15	0.687	52.532
9317	10170	15	0.6817	155.062
2246	3237	15	0.6986	-73.517
2345	5162	15	0.716	-1.490
671	2622	15	0.735	-156.581
876	920	15	0.7928	29.023
51	6543	15	0.8467	-21.009
312	964	15	0.9075	21.014
2290	2380	15	0.6979	-7.501
956	4645	15	0.8115	-39.019
3947	7656	15	0.6802	82.029
882	10378	15	0.7893	155.580
1935	10170	15	0.7623	21.483
896	964	15	0.7457	155.081
5229	5964	15	0.7226	169.576
3476	8937	15	0.7112	143.068
500	4344	15	0.7444	-186.087
896	1935	15	0.7086	132.568
286	567	15	0.7052	158.070
1578	7445	15	0.7119	-23.021
2025	11136	15	0.726	128.066
2320	2955	15	0.7618	-1.470
896	7374	15	0.7405	116.570
2380	5229	15	0.7088	-21.507
1266	3237	15	0.7868	-41.017
775	2320	15	0.8065	-147.599
263	671	15	0.7838	-10.002
256	896	15	0.776	15.007
3273	5271	15	0.7454	-156.581
44	1078	15	0.7025	-37.511
1578	3623	15	0.7522	-21.009
853	862	15	0.7447	-23.002
1765	2025	15	0.8445	13.010
114	862	15	0.683	-13.010
500	2121	15	0.7212	-66.016
882	1072	15	0.7703	80.530
1321	1359	15	0.7537	1.001
2885	5229	15	0.7112	-149.075
964	3273	15	0.7958	2.491
5185	10687	15	0.7126	14.518
263	3623	15	0.7984	53.049
2955	5229	15	0.7088	-13.517
51	1321	15	0.7325	-42.032
2380	2955	15	1.0	-7.990
500	862	15	0.6836	-81.028
383	3273	15	0.7905	31.504
44	2955	15	0.6844	-149.070
263	1204	15	0.7154	90.071
3623	4149	15	0.7119	-154.099
1765	3947	15	0.7206	132.578
1391	2553	15	0.7549	0.000
600	3947	15	0.6987	7.501
956	10338	15	0.782	-47.009
1313	5084	15	0.7102	-173.097
2707	6433	15	0.7592	-437.347
84	5733	15	0.7925	10.509
896	2290	15	0.8367	14.001
1204	8937	15	0.7613	42.008
896	3647	15	0.6808	49.519
312	699	15	0.699	-68.047
1359	1578	15	0.7193	0.010
600	862	15	0.7371	7.999
670	3970	15	0.7272	-10.998
487	10718	15	0.857	-20.008
1391	2025	15	0.8531	-7.999
882	2345	15	0.8386	-0.498
51	363	15	0.7074	-50.032
84	89	15	0.8057	-29.008
2885	10718	15	0.7844	-7.496
1901	1935	15	0.7423	-1.001
2320	4729	15	0.7196	133.100
44	487	15	0.7348	-1.001
600	4344	15	0.6969	-97.060
2553	9317	15	0.8352	-15.012
2025	7374	15	0.7039	110.568
312	10718	15	0.7732	-7.496
4729	10718	15	0.6814	-6.510
367	1933	15	0.8205	-148.050
600	4729	15	0.7735	15.012
876	882	15	0.9288	22.010
1765	5229	15	0.7401	-7.999
1391	11136	15	0.7541	120.067
1457	10454	15	0.6837	139.078
1901	3273	15	0.7803	24.003
876	5727	15	0.8753	21.502
44	600	15	0.8352	-29.511
487	964	15	0.8743	8.502
500	2956	15	0.6955	-185.096
1933	3643	15	0.7275	148.562
1391	1901	15	0.8523	119.568
383	1765	15	0.853	-133.076
383	9317	15	0.7431	-127.079
1078	7374	15	0.7748	6.500
956	8937	15	0.7278	-30.009
1078	1103	15	0.8074	-8.502
1901	4344	15	0.8109	-112.561
312	1901	15	0.9079	-0.498
2025	2290	15	0.8531	7.999
1074	3386	15	0.7199	177.590
2025	7656	15	0.6953	201.597
263	1844	15	0.7059	-49.031
401	732	15	0.7018	-119.061
1078	7071	15	0.7762	6.998
1327	3115	15	0.687	24.501
1212	10378	15	0.7518	21.009
2443	5727	15	0.7347	-81.037
772	5185	15	0.7437	-74.542
500	11136	15	0.7252	-73.028
531	3005	15	0.7306	-6.002
669	11136	15	0.7209	7.999
775	5229	15	0.7636	-162.587
910	3947	15	0.7432	140.069
2955	4344	15	0.7009	22.499
118	670	15	0.7511	-14.001
862	1935	15	0.6971	6.500
44	3273	15	0.6941	9.992
84	6153	15	0.7112	25.512
1327	2553	15	0.6952	-125.580
2885	7656	15	0.7053	73.531
312	5964	15	0.8652	20.501
669	5964	15	0.8172	28.501
671	1204	15	0.6823	100.073
699	896	15	0.7631	-66.021
1765	5964	15	0.7635	161.577
51	8937	15	0.7406	17.000
312	10709	15	0.684	73.033
500	775	15	0.7383	-59.516
383	10718	15	0.7691	0.503
2320	10170	15	0.6966	154.071
3947	10718	15	0.7457	1.001
876	1072	15	0.7962	102.540
4344	7374	15	0.6801	95.561
3780	4149	15	0.6926	-231.128
51	84	15	0.782	7.999
286	5162	15	0.7683	-9.000
775	4344	15	0.76	-126.571
2320	3947	15	0.7032	125.589
10338	10516	15	0.6878	91.547
1765	2320	15	0.8461	6.989
2320	3647	15	0.6808	49.538
383	5229	15	0.7915	-141.075
401	531	15	0.9155	7.999
896	1765	15	0.8461	-7.008
939	2121	15	0.7221	-20.501
367	3643	15	0.6976	0.513
1933	4464	15	0.6893	303.150
1074	2443	15	0.8031	102.037
3300	5730	15	0.8129	53.011
114	2955	15	0.7135	-140.568
1327	7374	15	0.8042	-23.011
2121	10170	15	0.7114	12.971
1391	2956	15	0.8488	7.999
3386	5727	15	0.7059	-156.590
1321	1578	15	0.7608	1.011
669	2320	15	0.8122	-126.088
775	2290	15	0.7083	-133.579
896	1391	15	0.8367	14.001
500	2553	15	0.6838	-193.095
10718	11136	15	0.8718	7.496
3476	3623	15	0.751	64.038
1256	3040	15	0.7192	-21.512
1376	2460	15	0.6815	104.537
371	7445	15	0.7225	-11.012
772	7374	15	0.7583	-82.532
896	2380	15	0.7618	6.500
1321	1607	15	0.6837	-91.048
89	10338	15	0.6839	21.009
600	1391	15	0.6884	-104.068
1858	2885	15	0.7986	5.499
5229	9317	15	0.6806	13.996
1737	10338	15	0.6938	133.081
699	2553	15	0.7026	-52.020
1204	6543	15	0.7435	4.000
2553	4729	15	0.6893	119.080
2320	6770	15	0.7298	58.548
500	1858	15	0.7188	-78.527
10327	10338	15	0.8175	21.009
2553	2956	15	0.8004	7.999
732	8761	15	0.7965	0.489
383	5964	15	0.7882	28.501
4938	10516	15	0.7412	0.503
312	2121	15	0.7238	7.013
44	10170	15	0.7655	6.471
2025	5964	15	0.7597	148.567
256	2320	15	0.776	14.988
383	862	15	0.823	0.000
383	500	15	0.7874	81.028
600	7374	15	0.8506	-1.499
401	10458	15	0.6887	15.007
500	1935	15	0.7073	-74.528
487	1901	15	0.8952	-13.010
669	4729	15	0.732	7.013
669	699	15	0.6819	-60.048
401	7071	15	0.8012	-15.002
6543	10338	15	0.7286	21.009
1074	4878	15	0.6835	20.008
798	5271	15	0.6958	-154.090
600	2025	15	0.7556	-112.067
669	853	15	0.6908	23.002
3273	5229	15	0.7404	-172.579
828	2546	15	0.6875	134.571
383	1901	15	0.8354	7.501
669	2290	15	0.7742	-112.067
401	1078	15	0.7853	-22.001
2246	6968	15	0.6834	-73.517
487	798	15	0.6819	8.502
367	2443	15	0.8205	21.019
51	1266	15	0.7082	6.998
896	11136	15	0.763	134.068
3623	4645	15	0.6819	70.020
1072	1933	15	1.0	-169.068
2320	2956	15	0.7783	22.020
862	3273	15	0.6856	31.504
1204	10327	15	0.7025	4.000
2944	10378	15	0.6832	164.077
896	7656	15	0.7017	207.599
775	2553	15	0.7602	-133.579
256	5271	15	0.7592	15.999
775	853	15	0.7274	1.490
4645	6543	15	0.7715	-28.999
371	3623	15	0.7524	-9.000
365	4812	15	0.6845	-72.530
5162	6751	15	0.7454	9.499
2956	5229	15	0.6952	-37.008
312	3647	15	0.7107	-84.549
699	7656	15	0.7426	141.578
4043	5733	15	0.7304	210.119
89	1340	15	0.7164	7.999
371	5733	15	0.7076	71.539
3476	5084	15	0.7124	-111.071
1011	2320	15	0.7208	-65.039
312	775	15	0.7793	13.513
531	828	15	0.6818	-119.061
1901	2025	15	0.7988	-127.568
600	3115	15	0.6972	46.013
3780	8937	15	0.7362	2.002
1601	2320	15	0.6856	-230.620
600	1901	15	0.701	15.500
964	2885	15	0.7395	-21.014
600	4124	15	0.6849	114.146
312	862	15	0.7292	-7.999
2290	5229	15	0.7997	-29.008
487	2553	15	0.7669	-132.578
964	11136	15	0.8432	-21.014
383	669	15	0.9174	0.000
500	1765	15	0.7213	-214.104
5185	7374	15	0.8068	-7.990
853	10718	15	0.6937	-22.499
1082	4645	15	0.7212	99.038
1858	3273	15	0.6995	29.004
1011	1391	15	0.7778	-51.018
2121	2885	15	0.7206	-7.013
1391	5271	15	0.8551	-13.010
671	3476	15	0.8186	-0.987
1327	5964	15	0.7469	14.988
896	10718	15	0.8168	126.571
1737	3623	15	0.6966	71.050
1084	5185	15	0.8227	21.531
600	2320	15	0.7713	-118.088
2345	10378	15	0.7109	156.078
2380	10170	15	0.7569	147.552
312	2553	15	0.7976	-120.067
114	964	15	0.7152	16.003
89	6543	15	0.8653	0.000
502	4606	15	0.7009	5.499
89	1204	15	0.77	-4.000
4344	5229	15	0.7721	-36.016
44	383	15	0.6847	-21.512
2885	4729	15	0.6864	-0.987
2290	3273	15	0.7655	143.571
1327	2380	15	0.7956	-133.081
896	2956	15	0.7783	22.001
487	3273	15	0.8573	10.993
114	1327	15	0.7651	0.503
1204	6968	15	0.798	-9.010
5964	7374	15	0.6827	-37.999
699	2320	15	0.7631	-66.040
600	5964	15	0.6853	36.500
1901	2121	15	0.6857	7.511
1327	9317	15	0.7933	-140.592
669	3947	15	0.704	-0.498
84	1340	15	0.8412	-21.009
502	5730	15	0.7603	6.505
798	1391	15	0.6959	-141.080
1391	2290	15	1.0	0.000
1313	2622	15	0.7715	-217.620
1737	3476	15	0.7686	7.013
1391	5229	15	0.7997	-29.008
3115	3947	15	0.6848	-38.512
2246	5733	15	0.694	-20.990
487	2956	15	0.7765	-124.579
3115	11136	15	0.6955	-30.014
592	920	15	0.9774	163.593
600	9317	15	0.7451	-119.080
500	896	15	0.7037	-207.096
312	3273	15	0.8666	23.505
114	2380	15	0.7135	-132.578
600	2885	15	0.8403	15.999
956	10327	15	0.7393	-68.018
592	876	15	0.7749	134.571
114	10170	15	0.7814	14.974
1204	1340	15	0.7227	11.999
1072	1074	15	0.8031	-102.037
487	1765	15	0.831	-153.587
1313	1607	15	0.7425	-69.038
876	10378	15	0.7123	177.590
775	4729	15	0.7127	-14.499
2320	3115	15	0.7251	164.101
2025	3947	15	0.6892	119.568
487	10170	15	0.6984	7.472
1765	2956	15	0.829	29.008
500	3273	15	0.7898	-49.524
1340	6543	15	0.7158	-7.999
4344	5271	15	0.8082	-20.017
669	1935	15	0.8227	6.500
1340	3476	15	0.7082	-113.059
1391	4344	15	0.8276	7.008
964	4344	15	0.7288	-134.072
600	1327	15	0.9221	21.512
2956	5271	15	0.8748	-21.009
84	956	15	0.7478	39.010
51	10338	15	0.801	0.000
862	1327	15	0.7213	13.513
1011	2025	15	0.7156	-59.018
1933	5727	15	0.7347	88.031
896	5229	15	0.8372	-15.007
3780	6153	15	0.7567	18.513
531	772	15	0.7407	59.032
312	5271	15	0.8422	-133.076
699	9317	15	0.7163	-67.031
1078	1084	15	0.7109	-7.041
1266	6968	15	0.6879	-41.017
312	2320	15	0.7652	-134.087
2290	11136	15	0.7541	120.067
4606	9461	15	0.7248	-30.009
531	10687	15	0.7286	-0.992
775	1765	15	0.8101	-154.588
2025	5913	15	0.7066	344.186
367	882	15	0.7239	-59.511
1204	10340	15	0.6844	33.008
44	2380	15	0.6991	-141.080
939	10830	15	0.6933	0.498
853	1765	15	0.7392	-156.078
699	4344	15	0.7097	-45.012
487	3947	15	0.6816	-21.009
853	3947	15	0.8446	-23.500
3476	5733	15	0.713	144.577
401	7374	15	0.7645	-15.500
1204	1578	15	0.7723	-16.013
1204	5733	15	0.8528	43.517
487	5229	15	0.8685	-161.586
670	2345	15	0.7311	5.001
853	2025	15	0.7294	-143.068
1321	1737	15	0.75	-91.048
1901	2553	15	0.7702	-119.568
3647	4344	15	0.6822	-28.510
1765	9317	15	0.8574	5.997
500	10709	15	0.8151	0.005
775	862	15	0.8346	-21.512
312	2956	15	0.8106	-112.067
896	9317	15	0.8058	-1.011
367	876	15	0.707	-81.521
5733	6153	15	0.7185	15.002
3273	5964	15	0.8703	-3.003
1327	4344	15	0.7213	-118.572
383	1391	15	0.7723	-112.067
1935	2025	15	0.7079	-126.567
2121	3273	15	0.7298	16.492
3623	7445	15	0.7223	-2.012
853	2885	15	0.7089	-15.002
312	600	15	0.8706	-15.999
1765	2290	15	0.8113	21.009
383	1935	15	0.7692	6.500
1084	7071	15	0.6835	14.040
84	3780	15	0.8126	6.998
487	11136	15	0.801	-12.511
2320	11136	15	0.763	134.087
487	1858	15	0.7436	-18.010
44	2290	15	0.7328	-133.579
882	2443	15	0.7703	80.530
1391	9317	15	0.7368	-15.012
5733	8937	15	0.7808	-1.509
964	5229	15	0.733	-170.089
1084	1103	15	0.9053	-1.461
896	2320	15	1.0	-0.019
1327	2290	15	0.6848	-125.580
3476	4043	15	0.7926	-65.542
2025	2955	15	0.7607	-7.492
383	853	15	0.7335	23.002
2025	9317	15	0.8384	-7.013
2290	3647	15	0.7676	35.518
2553	2885	15	0.7206	120.067
487	3186	15	0.6835	-111.550
1765	3273	15	0.7471	164.580
775	1935	15	0.7576	-15.012
670	876	15	0.7751	-16.511
2730	3115	15	0.7948	22.010
2320	5964	15	0.7556	154.588
2025	10718	15	0.7743	120.569
5229	5978	15	0.6864	116.038
600	896	15	0.7713	-118.069
3476	4645	15	0.7396	134.058
3647	5229	15	0.6886	-64.526
1204	4645	15	0.8696	32.998
84	3476	15	0.7778	-134.068
44	7374	15	0.8359	-31.010
6543	10327	15	0.7993	0.000
669	5229	15	0.787	-141.075
2290	9317	15	0.7368	-15.012
600	10170	15	0.7708	35.983
862	1901	15	0.7473	7.501
775	5271	15	0.7088	-146.589
1082	5733	15	0.6892	109.557
600	1935	15	0.7184	14.499
3647	5271	15	0.7227	-48.528
1391	2955	15	0.6979	-15.491
383	2320	15	0.8763	-126.088
89	3476	15	0.6909	-105.059
669	1765	15	0.7811	-133.076
363	956	15	0.7292	97.041
3115	9317	15	0.7171	-165.093
964	1935	15	0.7418	-22.513
224	1536	15	0.7472	-20.999
7374	10718	15	0.6933	10.001
44	669	15	0.6813	-21.512
7374	9317	15	0.6979	-117.580
1391	5964	15	0.8438	140.568
1376	2375	15	0.7002	1.993
263	5733	15	0.6907	133.589
401	772	15	0.7477	67.031
1173	4878	15	0.7071	-9.010
51	956	15	0.9489	47.009
896	2121	15	0.6932	141.080
1765	3115	15	0.7334	171.090
2443	3643	15	0.7275	-20.506
3273	4344	15	0.6944	-136.563
920	2443	15	0.7029	73.517
2956	4344	15	0.7669	-0.992
4645	5733	15	0.8073	10.519
1173	5162	15	0.9592	-9.499
775	1391	15	0.7083	-133.579
1737	2622	15	0.6967	-148.581
2956	3115	15	0.7073	142.081
2885	3115	15	0.7002	30.014
3780	6968	15	0.7356	-49.016
383	1858	15	0.7776	2.500
51	89	15	0.835	-21.009
1072	2443	15	1.0	0.000
2320	10718	15	0.8168	126.590
600	2955	15	0.7877	-119.559
669	896	15	0.8122	-126.068
1457	10458	15	0.6997	154.085
670	882	15	0.8382	5.499
2320	2553	15	0.7782	14.020
1082	1266	15	0.6803	98.047
876	2345	15	0.7964	21.512
2025	2553	15	0.8269	7.999
600	853	15	0.7385	31.001
84	8937	15	0.8475	9.000
896	3115	15	0.7243	164.082
2025	3273	15	0.7442	151.570
669	1327	15	0.7774	13.513
1844	2622	15	0.7544	-117.552
4344	11136	15	0.6914	113.059
964	2290	15	0.7992	-141.080
670	5727	15	0.7668	4.991
3742	4768	15	0.7187	-120.081
1765	1858	15	0.7479	135.576
10386	10494	15	0.8357	120.081
312	4344	15	0.821	-113.059
1084	10687	15	0.7598	36.050
669	1391	15	0.7742	-112.067
592	1072	15	0.715	237.110
1536	2246	15	0.6807	45.500
383	4729	15	0.7291	7.013
2135	3742	15	0.7162	-0.503
1082	10338	15	0.7215	91.048
1327	3947	15	0.7024	-14.011
3237	6968	15	0.7178	0.000
312	7374	15	0.6874	-17.498
592	882	15	0.7934	156.581
1340	4645	15	0.7208	20.999
256	1601	15	0.6906	245.608
775	3947	15	0.7038	-22.010
772	7071	15	0.7423	-82.034
4344	5964	15	0.7353	133.560
671	4645	15	0.7132	133.071
772	10458	15	0.741	-52.024
4645	6153	15	0.7012	25.521
1765	7374	15	0.6927	123.578
365	2246	15	0.6944	53.509
487	2380	15	0.7096	-140.079
5229	10718	15	0.7849	141.578
964	2025	15	0.7435	-149.079
114	1935	15	0.7013	-6.510
876	1933	15	0.7962	-66.529
2320	5271	15	0.7672	1.011
964	10718	15	0.7457	-28.510
10494	10687	15	0.7081	28.007
2290	5964	15	0.8438	140.568
896	2955	15	0.7618	-1.490
7071	7374	15	0.7569	-0.498
473	6543	15	0.7279	21.023
6582	6751	15	0.7773	8.009
502	1256	15	0.722	-24.008
920	1074	15	0.7524	-28.520
383	2290	15	0.7723	-112.067
1266	5733	15	0.6813	11.510
3005	10687	15	0.6965	5.010
1327	2955	15	0.7956	-141.071
1376	3115	15	0.8277	30.014
3134	10386	15	0.7782	-162.070
1601	10709	15	0.6827	-23.500
699	2956	15	0.7826	-44.020
1901	11136	15	0.7895	0.498
896	1858	15	0.7253	128.569
669	7374	15	0.6924	-9.499
1901	2290	15	0.8523	-119.568
2025	2380	15	0.7607	0.498
882	5162	15	0.7014	-1.988
5733	6968	15	0.7792	-52.527
1074	5727	15	0.8509	20.999
487	1327	15	0.7408	-6.998
2955	10170	15	0.7569	155.541
775	2956	15	0.691	-125.580
669	964	15	0.8606	29.013
699	1601	15	0.7025	164.580
500	1901	15	0.7959	-73.527
401	5185	15	0.787	-7.511
487	7656	15	0.6894	61.020
256	3947	15	0.7532	140.577
853	3115	15	0.7305	15.012
592	1074	15	0.7354	135.074
1391	10718	15	0.6814	112.570
2622	3623	15	0.7095	219.632
4149	5733	15	0.731	234.639
775	9317	15	0.7596	-148.591
500	1601	15	0.7026	23.505
2290	3476	15	0.7044	-4.009
882	1074	15	0.9122	-21.507
3780	4043	15	0.7077	-206.608
956	1737	15	0.78	-180.090
312	798	15	0.6866	21.014
592	1933	15	0.715	68.042
1103	10687	15	0.7576	37.510
772	1078	15	0.7115	-89.032
4043	6968	15	0.6855	157.591
500	2320	15	0.7037	-207.115
1901	3647	15	0.734	-84.050
670	1074	15	0.8271	-16.008
1130	2707	15	0.963	481.377
1858	2025	15	0.6975	-122.567
600	10718	15	0.7575	8.502
862	4729	15	0.6984	7.013
592	2345	15	0.6811	156.083
671	4149	15	0.7343	-91.049
1901	5964	15	0.8836	20.999
964	5964	15	0.8296	-0.512
1074	2345	15	0.7963	21.009
670	1072	15	0.6948	86.029
669	3273	15	0.764	31.504
531	5185	15	0.7015	-15.510
500	2290	15	0.7408	-193.095
3273	10709	15	0.6973	49.529
6968	8937	15	0.6808	51.018
1901	7374	15	0.721	-17.000
2320	4344	15	0.8491	21.028
896	910	15	0.7857	-14.499
775	896	15	0.8065	-147.580
3780	5733	15	0.8821	3.511
4645	7445	15	0.7538	-72.032
500	7656	15	0.7246	0.503
2320	2380	15	0.7618	6.519
910	2025	15	0.7358	20.501
5229	11136	15	0.7489	149.075
2121	5964	15	0.7443	13.489
1765	1901	15	0.7681	140.577
3780	7445	15	0.7059	-79.040
500	1391	15	0.7408	-193.095
44	1901	15	0.7623	-14.011
401	1084	15	0.7182	-29.042
263	1737	15	0.7046	-18.001
263	2622	15	0.772	-166.582
1204	6153	15	0.7028	58.520
2885	3273	15	0.7288	23.505
699	6770	15	0.7223	-7.492
3476	3780	15	0.6992	141.066
775	2885	15	0.8015	-13.513
6968	7445	15	0.7187	-30.024
263	4645	15	0.7063	123.070
2622	4043	15	0.7152	90.052
671	1737	15	0.7128	-7.999
84	3623	15	0.7243	-70.030
44	2320	15	0.6823	-147.599
956	1340	15	0.686	-60.019
383	7374	15	0.6989	-9.499
4729	10170	15	0.7162	20.971
1173	10378	15	0.7409	148.069
487	2320	15	0.8411	-146.598
383	487	15	0.896	20.511
487	10709	15	0.6952	60.522
383	5271	15	0.7699	-125.077
1204	3476	15	0.7492	-101.060
1078	10170	15	0.6869	43.982
5162	10378	15	0.7427	157.567
3273	11136	15	0.8416	-23.505
312	2025	15	0.7763	-128.066
383	2956	15	0.7369	-104.068
896	2553	15	0.7782	14.001
2553	5964	15	0.6843	140.568
312	2290	15	0.82	-120.067
1391	3647	15	0.7676	35.518
896	4729	15	0.7196	133.081
3115	5964	15	0.6931	-9.513
371	1204	15	0.7396	28.021
44	964	15	0.715	7.501
10709	11136	15	0.743	-73.033
263	3476	15	0.8277	-10.988
312	1858	15	0.688	-5.499
365	1266	15	0.7331	21.009
964	2121	15	0.7491	-14.001
862	3947	15	0.7098	-0.498
500	2885	15	0.7668	-73.028
312	669	15	0.833	-7.999
2955	7374	15	0.7695	118.059
84	6543	15	0.7548	-29.008
89	4645	15	0.7996	28.999
2956	3273	15	0.7346	135.572
2622	3780	15	0.6816	296.660
487	1391	15	0.82	-132.578
862	9317	15	0.723	-127.079
669	5271	15	0.7502	-125.077
2290	2955	15	0.6979	-15.491
1935	11136	15	0.7286	1.499
2345	5727	15	0.7874	-0.010
401	10687	15	0.8124	7.008
2380	5185	15	0.6932	118.059
592	670	15	0.7287	151.082
89	1737	15	0.7133	-112.072
669	2025	15	0.8101	-120.066
7374	10170	15	0.7934	37.482
699	5978	15	0.7107	35.010
964	3780	15	0.7656	-4.024
896	1327	15	0.768	139.581
699	11136	15	0.7087	68.047
964	3647	15	0.6962	-105.562
669	775	15	0.8912	21.512
3780	4645	15	0.7707	-7.008
363	5701	15	0.7276	-14.011
896	5964	15	0.7556	154.569
920	5727	15	0.7793	-7.520
1359	10378	15	0.6997	-1.001
896	3273	15	0.7061	157.572
882	1933	15	0.7703	-88.539
669	4344	15	0.7775	-105.059
732	10687	15	0.7443	126.068
500	5229	15	0.724	-222.103
669	2885	15	0.8547	7.999
487	600	15	0.7522	-28.510
876	2443	15	0.7962	102.540
2025	10170	15	0.6906	148.050
383	2553	15	0.7834	-112.067
2320	9317	15	0.8058	-0.991
371	4645	15	0.6964	61.020
2380	6770	15	0.7181	52.029
487	2121	15	0.7609	-5.499
1391	2320	15	0.8367	-14.020
2944	5162	15	0.7019	6.510
920	1072	15	0.7029	73.517
1074	1933	15	0.8031	-67.031
500	5964	15	0.778	-52.527
775	11136	15	0.7302	-13.513
1935	9317	15	0.742	-133.579
9317	10718	15	0.7292	127.582
89	10327	15	0.7353	0.000
2460	3115	15	0.7072	-74.523
500	669	15	0.8035	-81.028
1391	2380	15	0.6979	-7.501
669	9317	15	0.7308	-127.079
896	1601	15	0.6856	230.601
2290	2885	15	0.6992	120.067
383	775	15	0.8812	21.512
956	3476	15	0.6924	-173.077
862	2553	15	0.7751	-112.067
1391	3273	15	0.7655	143.571
3970	10378	15	0.6908	172.076
502	9461	15	0.7091	-24.510
1765	4729	15	0.7513	140.089
84	3040	15	0.6912	70.030
3476	6543	15	0.709	105.059
312	5229	15	0.7447	-149.075
964	5271	15	0.7444	-154.090
862	896	15	0.7795	-126.068
1359	5436	15	0.6929	-186.078
699	2290	15	0.7308	-52.020
2320	2885	15	0.8026	134.087
1858	11136	15	0.7744	5.499
964	1901	15	0.8816	-21.512
487	500	15	0.805	60.517
798	2290	15	0.6959	-141.080
487	2885	15	0.8064	-12.511
670	1933	15	0.6948	-83.040
882	1130	15	0.6867	7.492
1765	2553	15	0.8783	21.009
89	5733	15	0.7118	39.518
3970	6582	15	0.7375	15.999
383	600	15	0.8073	-7.999
2320	5229	15	0.8372	-14.988
401	1103	15	0.7604	-30.503
2956	11136	15	0.7145	112.067
669	1901	15	0.8557	7.501
2956	9317	15	0.7236	-23.011
592	2443	15	0.715	237.110
2956	3647	15	0.7057	27.519
2320	7374	15	0.7405	116.589
2025	5229	15	0.8289	-21.009
862	2320	15	0.7795	-126.088
1858	10718	15	0.8645	-1.997
2290	2956	15	0.8488	7.999
51	10327	15	0.7717	-21.009
1313	1844	15	0.722	-100.068
775	964	15	0.781	7.501
964	1765	15	0.7312	-162.089
2025	5271	15	0.7974	-5.010
1074	10378	15	0.7279	177.087
1082	1204	15	0.7055	66.040
3970	6751	15	0.721	24.008
10454	10494	15	0.8783	-21.000
51	1204	15	0.7633	-25.009
956	6543	15	0.8606	-68.018
2025	6770	15	0.7056	52.527
44	9317	15	0.6928	-148.591
896	5271	15	0.7848	0.992
367	1074	15	0.7049	-81.018
256	853	15	0.8596	164.077
5964	11136	15	0.783	-20.501
2622	3014	15	0.6808	-15.999
670	2443	15	0.6948	86.029
2553	5271	15	0.8279	-13.010
1204	3780	15	0.7997	40.006
1765	1935	15	0.7078	139.576
383	2121	15	0.7771	15.012
44	4729	15	0.7277	-14.499
699	1765	15	0.8009	-73.028
1327	10718	15	0.7482	-13.010
3134	10454	15	0.8064	-20.990
1082	6543	15	0.7766	70.040
5727	10378	15	0.7492	156.087
1765	5271	15	0.8691	7.999
312	11136	15	0.8314	0.000
600	775	15	0.7427	29.511
3273	3647	15	0.6993	-108.053
1327	1858	15	0.705	-11.012
383	896	15	0.8763	-126.068
2290	5271	15	0.8551	-13.010
4729	7374	15	0.7379	-16.511
1391	6770	15	0.6826	44.528
600	2290	15	0.6884	-104.068
1266	4812	15	0.7312	-93.539
487	2955	15	0.6881	-148.069
1858	3947	15	0.7278	-2.999
84	371	15	0.6913	-61.030
2025	2885	15	0.8039	128.066
2320	3273	15	0.7061	157.591
775	3273	15	0.7108	9.992
1935	2553	15	0.7165	-118.567
2290	4344	15	0.8276	7.008
10386	10454	15	0.8449	141.080
699	2025	15	0.7545	-60.019
312	1391	15	0.82	-120.067
2955	6770	15	0.7282	60.019
531	7071	15	0.764	-23.002
