Row.names	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	sample	IngA_acuminata	IngC_cocleensis	IngF_laurina	IngG_goldmanii	IngM_marginata	IngMu_thibaudiana	IngO_oerstediana	IngP_pezizifera.aff	IngPu_punctata	IngQ_nobilis	IngR_ruiziana	IngS_sapindoides	IngU_umbellifera	IngV_vera	LA1_edulis	LA10_umbellifera	LA12_capitata12	LA13_cylindrica	LA17_LA17	LA18_pitmanii	LA19_pitmanii	LA2_heterophylla	LA20a_nobilis	LA20b_nobilis	LA22_bourgonii	LA23_alata	LA25_acreana	LA26_setosa	LA28_venusta	LA3_alba	LA31_spectabilis	LA32_brachystachys.aff	LA33_capitata33	LA34_tenuistipula	LA35_capitata35	LA36_lateriflora	LA4_thibaudiana	LA41_LA41	LA42_fosteriana	LA43_marginata	LA44_suaveolens	LA45_sapindoides	LA46_tomentosa	LA48_LA48	LA49_ruiziana	LA55_edulis	LA59_coruscans	LA6_punctata	LA60_laurina	LA61_ingoides	LA7_leiocalycina	LA8_auristellae	LA9_poeppigiana	M14_leiocalycina	M15_grandiflora	M16_rubiginosa	M18_M18	M24_cayennensis	M25_M25	M26_glomeriflora	M27b_M27b	M28_paraensis	M29_alba	M31_venusta	M32_thibaudiana	M36_auristellae	M39b_gracilifolia	M4_obidensis	M40a_pezizifera	M40d_pezizifera	M5_lateriflora	M51_pezizifera	M57_capitata12	M59_lomatophylla	M60_M18	M61_brevialata	M63_umbellifera	M68_heterophylla	M69_splendens	M70_cordatoalata	M71_M71	M8_M30	M9_stipularis	N1_striata	N10_capitata35	N11_cayennensis	N12_cinnamomea	N13_cylindrica	N14_edulis	N15_fastuosa	N16_flagelliformis	N18_gracilifolia	N19_grandiflora	N20_huberi	N21_jenmanii	N22_acreana	N23_capitata12	N24_lateriflora	N25_laurina	N26_leiocalycina	N27_lomatophylla	N28_longiflora	N29_longipedunculata	N3_acrocephala	N30_loubryana	N31_marginata	N32_melinonis	N34_nouragensis	N35_paraensis	N36_pezizifera	N37_poeppigiana	N38_retinocarpa	N39_rubiginosa	N4_alata	N40_splendens	N41_stipularis	N42_thibaudiana	N46_virgultosa	N5_alba	N50_Zygia mediana	N53_sapindoides	N54_pezizifera	N6_auristellae	N65_umbellifera	N66_umbellifera.aff	N67_umbellifera	N7_bourgonii	N8_brachystachys	N9_brevipes	T05_sapindoides	T07_nobilis	T09_venusta	T11_vismiifolia	T12_velutina	T18_T18	T19_cylindrica	T20_laurina	T21a_T21	T22_tenuistipula	T23_sertulifera	T25_multinervis	T29_T29	T33_capitata33	T35_brachyrhachis.aff	T50_T50	T51_T51	T55_kursarii	T56_acreana	T57_alata	T58_alba	T59_auristellae	T60_bourgonii	T62_aria	T63_subcapitata	T64_cordatoalata	T65_leiocalycina.aff	T67a_edulis	T67b_edulis	T68_punctata	T69_ruiziana	T70_spectabilis	T71_thibaudiana	T72_microcoma	T73_umbellifera	T74_umbratica	T76_Zygia mediana	T82_T82	T84_cinnamomea	T85_T85	T86_leiocalycina
FT5715	274.976665			1323.03			14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11985	0	11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12053	0	0	0	0	0	0	0	0	0	0	0	0	0	11361	15475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11889	12401	12461	0	0	13468.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10825.5	0	12538	11837	11695.5	0	0	0	0	0	0	10720	0	0	0	0	0
FT5717	341.232111			1611.04			13	13	27071	44076	0	29635	0	0	0	0	0	0	0	27445	0	0	26746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36819	0	0	0	0	0	0	0	0	0	26468	24692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26377.6	0	0	0	0	0	0	0	28435	0	0	0	32830	0	0	0	0	0	0	0	0	0	0	0	0	27040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5719	839.364616			1464.03			8	8	0	0	0	0	0	0	0	0	130215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100807	318300	0	0	0	0	645377	0	1278841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277513
FT5720	613.213781			849.02			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5721	598.292893			1266.03			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5723	395.004785			825.02			3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1636479	1589966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5724	1162.580254			1227.03			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5727	1261.599381			1443.03			4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	939420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282677.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5729	707.347096			1200.03			5	5	0	0	0	0	0	0	0	0	806089.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633388.5	0	0	0	0	0	927120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5899	0	0	0	0
FT5730	933.426081			1041.03			5	5	0	0	0	0	0	0	0	0	0	0	0	14744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100218	0	0	0	0	0	0	31246.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1611388	0	0	0	0	0	0	0	0	42693.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5732	423.069465			411.01			34	34	0	0	32458	44121	0	0	13120.5	0	2165615.5	0	0	0	0	0	0	0	0	0	0	18920.67	0	0	0	9245	26965	0	0	0	0	0	0	0	0	20794.2	0	0	0	0	17470.75	0	0	0	0	0	0	0	0	0	38503.67	0	0	0	13966	0	0	0	0	0	0	0	15701	0	0	0	0	0	0	0	0	23970	0	11316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2672373	0	15706	0	0	0	0	0	0	0	77710.5	0	0	308586	0	539964	1063988	0	0	0	0	0	0	0	2842045	617004	0	0	0	0	0	0	0	0	0	0	0	0	21330	0	0	0	0	0	0	0	0	0	24329.5	0	12228.67	0	10977	0	259515	366543	437667	0	0	0	0	0	0	26237	0	0	0	0	0	0	0	0	0	229656	0	0	0	36289	0	13895	0	846052
FT5733	1044.97109			1245.03			14	14	0	0	0	0	0	0	0	0	0	0	0	81048.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67478.8	0	0	0	0	0	0	0	0	0	0	0	43997.6	0	0	0	0	0	0	0	91846	0	0	0	0	0	0	0	0	0	0	0	0	325100.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047600	0	0	0	0	0	0	0	0	0	200599.5	0	0	0	0	0	0	40433.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484373.6	0	956232.5	0	0	0	0	0	0	0	0	66607.83	0	0	0	0	0	0	0	7300.5	0	0	0	0	0	0	0	0	0	0	0	74694.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15079	0	0	0	0
FT5735	223.134365			1671.04			3	3	0	0	0	0	0	0	0	0	263309.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16364.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249109
FT5736	302.001913			642.02			15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43272	0	0	0	487640	0	0	0	0	0	0	0	0	69178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11437	0	0	26594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1755404.5	0	0	0	0	0	0	0	0	0	0	3450392	0	0	0	0	0	0	0	105134	345509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1330987	0	0	0	0	13886	3075760	614915	0	0	0	230410.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5333	0	0	0	0
FT5737	1558.249613			1596.04			3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25617.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22039.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5738	322.201393			1290.03			7	7	0	0	0	0	0	0	0	0	220618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5160.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21805	0	0	0	0	0	0	0	0	0	0	0	0	94272	0	0	0	0	0	0	0	0	0	486257	0	0	0	0	0	0	0	0	139891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5739	319.044775			501.02			3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83500.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2299367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76859	0	0	0	0
FT5742	635.156825			642.02			2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381006	0	0	0	0	0	0	0	0	0	6401221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5743	133.02945			540.02			23	23	0	0	0	0	0	0	0	0	111609	29682.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22764.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268163	0	0	0	0	313979.33	0	0	0	0	172440	0	0	24162	0	0	0	0	312539	0	776493.5	201450	228726	0	0	0	0	0	0	199882.5	265838.5	0	8035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16072	0	14437.75	0	0	0	0	0	0	0	12759	0	0	0	0	0	0	557504	250545.25	0	0	0	0	0	342347	0	0	10425	0	0	0	0	0	0	0	6886	0	0	0	0
FT5744	1159.299096			1128.03			4	4	0	0	0	0	0	0	0	0	0	0	0	0	174672	0	0	17589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5745	947.724267			666.02			3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58074.75	0	0	0	0	0	0	0	0	0	0	0	0	43043	0	0	13263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5746	643.127405			1038.03			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5747	623.344656			1704.04			2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5750	1984.88161			1329.03			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5751	477.04332			534.02			19	19	0	0	0	0	0	0	0	0	0	0	19107.75	0	0	18593.5	0	0	0	0	0	0	0	0	0	0	0	156574	0	12429	10916.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21893.5	18670	0	0	0	0	0	8842	0	0	12710.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13291	0	0	0	0	0	0	14595	0	0	0	0	0	0	12346	0	0	0	0	0	0	0	11714.5	0	16928.67	0	579505.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14871	0	0	0	0	0	0	0	12710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23179	0	0	0	0	0	5606	0	0	0	0
FT5754	167.033745			273.01			5	5	0	0	0	0	0	0	0	0	1416867.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7741.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110291.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5945	0	0	0	0
FT5755	491.188225			1023.03			5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62576.33	0	29350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5758	773.248081			603.02			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5761	333.01245			87.01			20	20	0	0	0	0	0	0	0	13000.5	93117	0	0	0	0	0	0	0	0	0	0	19327.4	32874.83	0	0	0	0	25496.25	38935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12188.67	18676	0	0	0	0	0	0	13560	0	0	0	0	0	0	15863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23361.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17260.6	0	0	0	0	12824	0	0	179802.67	0	0	23240.4	0	0	0	0	0	0	16326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39564.44	0	0	0	0	0	31391	14688.91	0	0	0	0	0	29757.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5762	283.062205			1410.03			89	89	37946	0	36640	10479	9956	0	0	0	0	0	0	35102	35295	0	17652	23112.4	10377	9368	18467	0	40579	13907.5	0	25841	0	33588.75	0	0	30176	0	13412	19010	40634	0	20833	16439	0	13694	0	32581.33	30651	0	0	10573	0	0	18534	0	22304	27215.5	0	13923	0	0	0	29779	26426	16723	17618	0	26015	23847	0	23378	19668	0	0	25553	38024	0	0	34921	21400	0	25400	21609	0	0	0	0	0	0	0	26263	16987	0	9447	35196.5	0	18288.25	20104	17411	22257.5	27697	37035.33	20857	14554	0	30908.33	0	11884.33	27258.5	9490	0	0	0	30413.67	0	19403	0	0	29893.2	20622	0	0	0	0	22734.33	0	0	0	0	0	0	0	0	0	0	0	25372.5	26897	29572	27854.33	16608	0	9926.5	11168.5	43869	0	14231.5	0	21253.67	16343.67	15362.8	15979	0	31719	13142	0	12819	0	18780	0	0	0	14714	0	0	36527	0	38858	0	16425.75	18961.2	34385.5	0	0	25009.5	0	13590.67
FT5763	896.499879			1074.03			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514563.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5764	314.240393			1563.04			10	10	61207	52420.5	0	0	0	0	0	0	0	0	0	80246	0	0	129417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57269	70608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60064.2	0	0	0	0	0	0	0	82778	0	0	0	58332.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT5765	1006.957555			1161.03			4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465092	0	758233	0	0	0	0	0	0	0	0	79380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
